"guide","dataset","table","variable","type","n_rows","crosswalk_status","candidate_dataset","candidate_variable","candidate_product","candidate_description","basis","notes"
"blade","BLADE","blade-table-06-business-income-tax-bit","t_busmarin","integer",500,"direct_blade_variable_metadata","BLADE","t_busmarin","blade-table-06-business-income-tax-bit","Business market segment","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_cgt_and_forgn_incm_cg_net_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_cgt_and_forgn_incm_cg_net_amt","blade-table-06-business-income-tax-bit","Net capital gain","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_cgtforgnincmausnfcrsfrmnzc_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_cgtforgnincmausnfcrsfrmnzc_amt","blade-table-06-business-income-tax-bit","Australian franking credits from a New Zealand franking company","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_cgwhchtrstechsnasdbhlfbnfcyamt","numeric",500,"direct_blade_variable_metadata","BLADE","t_cgwhchtrstechsnasdbhlfbnfcyamt","blade-table-06-business-income-tax-bit","Amount of capital gains on which the trustee has chosen to be assessed on behalf of beneficiaries","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_chtbl_trst_ind","integer",500,"direct_blade_variable_metadata","BLADE","t_chtbl_trst_ind","blade-table-06-business-income-tax-bit","Charitable trust indicator","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_cles_cf_net_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_cles_cf_net_amt","blade-table-06-business-income-tax-bit","Net capital losses carried forward to later income years","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_clnt_glbl_ent_typ_cd","integer",500,"direct_blade_variable_metadata","BLADE","t_clnt_glbl_ent_typ_cd","blade-table-06-business-income-tax-bit","Significant global entity","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_clostock","numeric",500,"direct_blade_variable_metadata","BLADE","t_clostock","blade-table-06-business-income-tax-bit","Closing stock","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_clstkcd","integer",500,"direct_blade_variable_metadata","BLADE","t_clstkcd","blade-table-06-business-income-tax-bit","Closing stock action code","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_costsale","numeric",500,"direct_blade_variable_metadata","BLADE","t_costsale","blade-table-06-business-income-tax-bit","Cost of sales","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_cptl_gain_excldd_frm_ncmi_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_cptl_gain_excldd_frm_ncmi_amt","blade-table-06-business-income-tax-bit","Capital gains - Excluded from NCMI","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_cptl_gain_incm_share_no_bnfcry","numeric",500,"direct_blade_variable_metadata","BLADE","t_cptl_gain_incm_share_no_bnfcry","blade-table-06-business-income-tax-bit","NCMI capital gains","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_cptl_gain_ncmi_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_cptl_gain_ncmi_amt","blade-table-06-business-income-tax-bit","Capital gains - NCMI","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_cptl_gain_net_no_bnfcry_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_cptl_gain_net_no_bnfcry_amt","blade-table-06-business-income-tax-bit","Net capital gains","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_cptlgainincmsharenobnfcryexcld","numeric",500,"direct_blade_variable_metadata","BLADE","t_cptlgainincmsharenobnfcryexcld","blade-table-06-business-income-tax-bit","Excluded from NCMI capital gains","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_cptwkded","numeric",500,"direct_blade_variable_metadata","BLADE","t_cptwkded","blade-table-06-business-income-tax-bit","Capital works deductions","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_cr_for_erly_pmts_intst_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_cr_for_erly_pmts_intst_amt","blade-table-06-business-income-tax-bit","Credit for interest on early payments – amount of interest","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_cr_tw_abn_not_qtd_nobnfcry_amt","character",500,"direct_blade_variable_metadata","BLADE","t_cr_tw_abn_not_qtd_nobnfcry_amt","blade-table-06-business-income-tax-bit","Credit for tax withheld where ABN not quoted","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_creditrs","numeric",500,"direct_blade_variable_metadata","BLADE","t_creditrs","blade-table-06-business-income-tax-bit","Trade creditors","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_crtfn_amts_wheld_pmts_cht_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_crtfn_amts_wheld_pmts_cht_amt","blade-table-06-business-income-tax-bit","Credit for TFN amounts withheld from payments from closely held trusts","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_crtfnamtwheldpmtchtnobnfcryamt","numeric",500,"direct_blade_variable_metadata","BLADE","t_crtfnamtwheldpmtchtnobnfcryamt","blade-table-06-business-income-tax-bit","Share of credit for TFN amounts withheld from payments from closely held trusts","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_currasst","numeric",500,"direct_blade_variable_metadata","BLADE","t_currasst","blade-table-06-business-income-tax-bit","Current assets","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_currliab","numeric",500,"direct_blade_variable_metadata","BLADE","t_currliab","blade-table-06-business-income-tax-bit","Current liabilities","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_dblbaldipa","integer",500,"direct_blade_variable_metadata","BLADE","t_dblbaldipa","blade-table-06-business-income-tax-bit","Deductible balancing adjustments on the disposal of intangible depreciating assets","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_ddctd_tl_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_ddctd_tl_amt","blade-table-06-business-income-tax-bit","Tax losses deducted","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_ddctn_skill_trng_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_ddctn_skill_trng_amt","blade-table-06-business-income-tax-bit","Small business skills and training boost","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_ddctn_tchnlgy_invmt_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_ddctn_tchnlgy_invmt_amt","blade-table-06-business-income-tax-bit","Small business technology investment boost","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_ddctns_totl_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_ddctns_totl_amt","blade-table-06-business-income-tax-bit","Total deductions (Total of the items listed under the ‘Deductions’ heading in the Income Tax Return form)","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_ddctnsrltgtofrnkddstbnsamt","numeric",500,"direct_blade_variable_metadata","BLADE","t_ddctnsrltgtofrnkddstbnsamt","blade-table-06-business-income-tax-bit","Deductions relating to Franked distributions","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_debtors","numeric",500,"direct_blade_variable_metadata","BLADE","t_debtors","blade-table-06-business-income-tax-bit","Trade debtors","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_deprexps","numeric",500,"direct_blade_variable_metadata","BLADE","t_deprexps","blade-table-06-business-income-tax-bit","Depreciation expenses","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_dfrkdamt","numeric",500,"direct_blade_variable_metadata","BLADE","t_dfrkdamt","blade-table-06-business-income-tax-bit","Dividends – franked amount","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_dimpcred","integer",500,"direct_blade_variable_metadata","BLADE","t_dimpcred","blade-table-06-business-income-tax-bit","Dividends – imputation credit","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_divs_tfn_wheld_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_divs_tfn_wheld_amt","blade-table-06-business-income-tax-bit","TFN amounts withheld from dividends","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_dstbn_npp_net_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_dstbn_npp_net_amt","blade-table-06-business-income-tax-bit","Net distribution amount - NPP","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_dstbn_pp_net_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_dstbn_pp_net_amt","blade-table-06-business-income-tax-bit","Net distribution - PP","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_dthbnftlspnondpndnt_txd_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_dthbnftlspnondpndnt_txd_amt","blade-table-06-business-income-tax-bit","Death benefit superannuation lump sum where the beneficiary is a non-dependant - Taxed element","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_dthbnftlspnondpndnt_utaxd_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_dthbnftlspnondpndnt_utaxd_amt","blade-table-06-business-income-tax-bit","Death benefit superannuation lump sum where the beneficiary is a non-dependant - Untaxed element","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_dthbnfttmntnpmtdpndnttxbl_amt","numeric",500,"direct_blade_variable_metadata","BLADE","t_dthbnfttmntnpmtdpndnttxbl_amt","blade-table-06-business-income-tax-bit","Death benefit employment termination payment where the beneficiary is a dependant - Taxable component","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_dthbnfttmntnpmtnondpndnttaxamt","numeric",500,"direct_blade_variable_metadata","BLADE","t_dthbnfttmntnpmtnondpndnttaxamt","blade-table-06-business-income-tax-bit","Death benefit employment termination payment where the beneficiary is a non-dependant - Taxable component","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_dtnfdtrst","integer",500,"direct_blade_variable_metadata","BLADE","t_dtnfdtrst","blade-table-06-business-income-tax-bit","Deductions relating to franked distributions from trusts in label F","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_dtnprjtpl","integer",500,"direct_blade_variable_metadata","BLADE","t_dtnprjtpl","blade-table-06-business-income-tax-bit","Deduction for project pool","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_dufrkamt","numeric",500,"direct_blade_variable_metadata","BLADE","t_dufrkamt","blade-table-06-business-income-tax-bit","Dividends – unfranked amount","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_elgbl_ast_bbi_cd","integer",500,"direct_blade_variable_metadata","BLADE","t_elgbl_ast_bbi_cd","blade-table-06-business-income-tax-bit","Are you opting out of Backing business investment for some or all of your eligible assets?","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_elgbl_ast_clm_num","integer",500,"direct_blade_variable_metadata","BLADE","t_elgbl_ast_clm_num","blade-table-06-business-income-tax-bit","Temporary full expensing - Number of assets you are claiming for","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","t_elgbl_ast_opt_out_cd","integer",500,"direct_blade_variable_metadata","BLADE","t_elgbl_ast_opt_out_cd","blade-table-06-business-income-tax-bit","Are you making a choice to opt out of temporary full expensing for some or all of your eligible assets","Variable name matched inst/blade_metadata/variables.csv.",""
