"asset","dataset","official_product","official_table","logical_output","variable","type","n_rows","official_description","official_valid_response"
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","STUP_MP_11","character",100,"Full/Part Time Student Status of Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","STUP_MP_16","character",100,"Full/Part Time Student Status of Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","STUP_SP_11","character",100,"Full/Part Time Student Status of Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","STUP_SP_16","character",100,"Full/Part Time Student Status of Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TEND_P_11","character",100,"Tenure Type",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TEND_P_16","character",100,"Tenure Type",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TENLLD_P_11","character",100,"Tenure and Landlord Type",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TENLLD_P_16","character",100,"Tenure and Landlord Type",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TENLLD_P_21","character",100,"Tenure and Landlord Type",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TYPP_11","character",100,"Type of Education Institution Attending",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TYPP_16","character",100,"Type of Education Institution Attending",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TYPP_21","character",100,"Type of Education Institution Attending",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TYPP_FP_11","character",100,"Type of Educational Institution Attended by Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TYPP_FP_16","character",100,"Type of Educational Institution Attended by Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TYPP_FP_21","character",100,"Type of Educational Institution Attended by Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TYPP_MP_11","character",100,"Type of Educational Institution Attended by Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TYPP_MP_16","character",100,"Type of Educational Institution Attended by Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TYPP_MP_21","character",100,"Type of Educational Institution Attended by Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TYPP_SP_11","character",100,"Type of Educational Institution Attended by Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TYPP_SP_16","character",100,"Type of Educational Institution Attended by Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TYPP_SP_21","character",100,"Type of Educational Institution Attended by Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TYSTAP_11","character",100,"Educational Institution: Attendee Status",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TYSTAP_16","character",100,"Educational Institution: Attendee Status",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","TYSTAP_21","character",100,"Educational Institution: Attendee Status",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","UNCAREP_11","character",100,"Unpaid Assistance to a Person With a Disability",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","UNCAREP_16","character",100,"Unpaid Assistance to a Person With a Disability",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","UNCAREP_FP_11","character",100,"Unpaid Assistance Provided by Female Parent to a Person With a Disability",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","UNCAREP_FP_16","character",100,"Unpaid Assistance Provided by Female Parent to a Person With a Disability",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","UNCAREP_MP_11","character",100,"Unpaid Assistance Provided by Male Parent to a Person With a Disability",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","UNCAREP_MP_16","character",100,"Unpaid Assistance Provided by Male Parent to a Person With a Disability",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","UNCAREP_SP_11","character",100,"Unpaid Assistance Provided by Spouse or Partner to a Person With a Disability",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","UNCAREP_SP_16","character",100,"Unpaid Assistance Provided by Spouse or Partner to a Person With a Disability",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","VEHRD_P_11","character",100,"Number of Motor Vehicles (Ranges)",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","VEHRD_P_16","character",100,"Number of Motor Vehicles (Ranges)",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","VOLWP_11","character",100,"Voluntary Work for an Organisation or Group",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","VOLWP_16","character",100,"Voluntary Work for an Organisation or Group",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","VOLWP_FP_11","character",100,"Voluntary Work Done for an Organisation or Group by Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","VOLWP_FP_16","character",100,"Voluntary Work Done for an Organisation or Group by Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","VOLWP_MP_11","character",100,"Voluntary Work Done for an Organisation or Group by Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","VOLWP_MP_16","character",100,"Voluntary Work Done for an Organisation or Group by Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","VOLWP_SP_11","character",100,"Voluntary Work Done for an Organisation or Group by Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","VOLWP_SP_16","character",100,"Voluntary Work Done for an Organisation or Group by Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","WEIGHT4_11_16","character",100,"Acld weightings",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","WEIGHT4_11_16_21","character",100,"Acld weightings",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","YARP_FP_11","character",100,"Year of Arrival in Australia (Ranges) of Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","YARP_FP_16","character",100,"Year of Arrival in Australia (Ranges) of Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","YARP_FP_21","character",100,"Year of Arrival in Australia (Ranges) of Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","YARP_MP_11","character",100,"Year of Arrival in Australia (Ranges) of Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","YARP_MP_16","character",100,"Year of Arrival in Australia (Ranges) of Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","YARP_MP_21","character",100,"Year of Arrival in Australia (Ranges) of Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","YARP_S_11","character",100,"Year of Arrival in Australia",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","YARP_S_16","character",100,"Year of Arrival in Australia",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","YARP_S_21","character",100,"Year of Arrival in Australia",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","YARP_SP_11","character",100,"Year of Arrival in Australia (Ranges) of Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","YARP_SP_16","character",100,"Year of Arrival in Australia (Ranges) of Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","YARP_SP_21","character",100,"Year of Arrival in Australia (Ranges) of Spouse or Partner",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ADCP_21","character",100,"Australian Defence Force Service, Detailed",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ANC1P_16","character",100,"Ancestry - 1st Response",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ANC1P_21","character",100,"Ancestry - 1st Response",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ANC1P_FP_16","character",100,"Ancestry 1 - 1st Response of Female Parent",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ANC1P_FP_21","character",100,"Ancestry 1 - 1st Response of Female Parent",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ANC1P_MP_16","character",100,"Ancestry 1 - 1st Response of Male Parent",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ANC1P_MP_21","character",100,"Ancestry 1 - 1st Response of Male Parent",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ANC1P_SP_16","character",100,"Ancestry 1 - 1st Response of Spouse or Partner",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ANC1P_SP_21","character",100,"Ancestry 1 - 1st Response of Spouse or Partner",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ANC2P_16","character",100,"Ancestry - 2nd Response",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ANC2P_21","character",100,"Ancestry - 2nd Response",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ANC2P_FP_16","character",100,"Ancestry 2 - 2nd Response of Female Parent",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ANC2P_FP_21","character",100,"Ancestry 2 - 2nd Response of Female Parent",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ANC2P_MP_16","character",100,"Ancestry 2 - 2nd Response of Male Parent",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ANC2P_MP_21","character",100,"Ancestry 2 - 2nd Response of Male Parent",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ANC2P_SP_16","character",100,"Ancestry 2 - 2nd Response of Spouse or Partner",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ANC2P_SP_21","character",100,"Ancestry 2 - 2nd Response of Spouse or Partner",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ASSNP_16","character",100,"Core Activity Need for Assistance",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ASSNP_FP_16","character",100,"Core Activity Need for Assistance of Female Parent",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ASSNP_MP_16","character",100,"Core Activity Need for Assistance of Male Parent",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","ASSNP_SP_16","character",100,"Core Activity Need for Assistance of Spouse or Partner",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","BEDRD_P_16","character",100,"Number of Bedrooms in Private Dwelling (Ranges)",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","BPFPR_16","character",100,"Country of Birth of Mother",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","BPFPR_21","character",100,"Country of Birth of Mother",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","BPLH_P_16","character",100,"Migrant Composition of Household",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","BPLH_P_21","character",100,"Migrant Composition of Household",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","BPMPR_16","character",100,"Country of Birth of Father",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","BPMPR_21","character",100,"Country of Birth of Father",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","CDCF_P_16","character",100,"Count of Dependent Children in Family",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","CHCAREP_16","character",100,"Unpaid Child Care",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","CHCAREP_FP_16","character",100,"Unpaid Child Care Provided by Female Parent",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","CHCAREP_MP_16","character",100,"Unpaid Child Care Provided by Male Parent",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","CHCAREP_SP_16","character",100,"Unpaid Child Care Provided by Spouse or Partner",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","CITP_16","character",100,"Australian Citizenship",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","CITP_FP_16","character",100,"Australian Citizenship of Female Parent",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","CITP_MP_16","character",100,"Australian Citizenship of Male Parent",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","CITP_SP_16","character",100,"Australian Citizenship of Spouse or Partner",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","CNOSH_P_16","character",100,"Housing Utilisation",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","CNOSH_P_21","character",100,"Housing Utilisation",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","CPRF_P_16","character",100,"Count of All Persons in Family",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","CTGP_16","character",100,"Child Type (including grandchildren)",
"PLIDA","ACLD","madipge-acld16-d-person-16-21","acld_1621","madipge-acld16-d-person-16-21--acld_1621","CTGP_21","character",100,"Child Type (including grandchildren)",
