"dataset","variable","original_gap_occurrence_count","workbook_mapping_occurrence_count","workbook_supported_occurrence_count","workbook_unsupported_occurrence_count","existing_resolved_gap_occurrence_count","new_public_resolved_gap_occurrence_count","remaining_unresolved_gap_occurrence_count","determination","decision_basis","exact_rationale","evidence_url"
"ACLD","HRWRP_SP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","HRWRP_SP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","HSCF_P_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","HSCF_P_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","HSCF_P_21",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","HSCH_P_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","HSCH_P_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","HSCH_P_21",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","HSCP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","HSCP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","HSCP_FP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","HSCP_FP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","HSCP_MP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","HSCP_MP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","HSCP_SP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","HSCP_SP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","HSKD_P_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","HSKD_P_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","HSKD_P_21",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","IAREA_UR_11",1,1,0,1,0,0,1,"unresolved","unresolved","The field needs a 2011 vintage-specific geography or place-of-work code. The checked-in official lookups do not contain that vintage and no defensible crosswalk is available.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","IAREA_UR_16",2,2,0,2,0,0,2,"unresolved","unresolved","The field needs a 2016 vintage-specific geography or place-of-work code. The checked-in official lookups do not contain that vintage and no defensible crosswalk is available.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","IAREA_UR_21",2,2,0,2,0,2,0,"resolved","public_asgs_geography","The generator uses the checked-in official ASGS codeframe for the field's reference year and selects a code that is consistent with the person's state or 2021 SA2.","https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/IARE/MapServer"
"ACLD","IEO_UR_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","IEO_UR_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","IEO_UR_21",2,2,1,1,1,0,1,"partly_resolved","official_acld_workbook_codeframe | unresolved","The workbook does not enumerate the SEIFA Index of Education and Occupation score. The person spine cannot reconstruct the exact area-level score without a vintage-specific SEIFA lookup.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","IER_UR_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","IER_UR_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","IER_UR_21",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","IFNMFD_P_11",0,1,0,1,0,0,0,"resolved_non_gap_field","public_census_classification","The ACLD workbook points to a public Census classification. The generator uses the checked-in official Census or classification domain and derives a coherent code from the linked spine state.","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/imputation-flag-number-males-and-females-dwelling-ifnmfd"
"ACLD","IFNMFD_P_16",0,2,0,2,0,0,0,"resolved_non_gap_field","public_census_classification","The ACLD workbook points to a public Census classification. The generator uses the checked-in official Census or classification domain and derives a coherent code from the linked spine state.","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/imputation-flag-number-males-and-females-dwelling-ifnmfd"
"ACLD","IFNMFD_P_21",0,2,0,2,0,0,0,"resolved_non_gap_field","public_census_classification","The ACLD workbook points to a public Census classification. The generator uses the checked-in official Census or classification domain and derives a coherent code from the linked spine state.","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/household-and-families/imputation-flag-number-males-and-females-dwelling-ifnmfd"
