"asset","dataset","variable","occurrence_count","product_count","table_count","type","official_descriptions","official_valid_responses","example_product","example_table","example_logical_output","existing_generator_exact_match","existing_generator_match_count","existing_generator_tables","existing_generator_types","existing_generator_crosswalk_statuses","existing_generator_candidate_variables","existing_generator_candidate_products","existing_generator_basis","existing_generator_notes","evidence_exact_match","evidence_file","evidence_status","evidence_source_url","evidence_source_summary","evidence_generated_assessment","evidence_required_next_action","source_coverage","initial_action","value_semantics","target_value_rule"
"PLIDA","AEDC","D2",6,6,6,"character","Visual impairment | Do any of the conditions/impairments below influence this students ability to do school work in a regular classroom - visual impairment",,"madipge-aedc-d-specialneeds-2009","aedc_2009_spec","madipge-aedc-d-specialneeds-2009--aedc_2009_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","categorical_codeframe","Use the official vintage-specific codeframe. Preserve structural and item non-response as missing."
"PLIDA","AEDC","D3",6,6,6,"character","Hearing impairment | Do any of the conditions/impairments below influence this students ability to do school work in a regular classroom - hearing impairment",,"madipge-aedc-d-specialneeds-2009","aedc_2009_spec","madipge-aedc-d-specialneeds-2009--aedc_2009_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","categorical_codeframe","Use the official vintage-specific codeframe. Preserve structural and item non-response as missing."
"PLIDA","AEDC","D4",6,6,6,"character","Speech/language impairment | Do any of the conditions/impairments below influence this students ability to do school work in a regular classroom - speech impairment",,"madipge-aedc-d-specialneeds-2009","aedc_2009_spec","madipge-aedc-d-specialneeds-2009--aedc_2009_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","categorical_codeframe","Use the official vintage-specific codeframe. Preserve structural and item non-response as missing."
"PLIDA","AEDC","D5",6,6,6,"character","Learning disability | Do any of the conditions/impairments below influence this students ability to do school work in a regular classroom - learning disability",,"madipge-aedc-d-specialneeds-2009","aedc_2009_spec","madipge-aedc-d-specialneeds-2009--aedc_2009_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","categorical_codeframe","Use the official vintage-specific codeframe. Preserve structural and item non-response as missing."
"PLIDA","AEDC","D6",6,6,6,"character","Emotional problem | Do any of the conditions/impairments below influence this students ability to do school work in a regular classroom - emotional problem",,"madipge-aedc-d-specialneeds-2009","aedc_2009_spec","madipge-aedc-d-specialneeds-2009--aedc_2009_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","categorical_codeframe","Use the official vintage-specific codeframe. Preserve structural and item non-response as missing."
"PLIDA","AEDC","D7",6,6,6,"character","Behavioural problem | Do any of the conditions/impairments below influence this students ability to do school work in a regular classroom - behavioural problem",,"madipge-aedc-d-specialneeds-2009","aedc_2009_spec","madipge-aedc-d-specialneeds-2009--aedc_2009_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","categorical_codeframe","Use the official vintage-specific codeframe. Preserve structural and item non-response as missing."
"PLIDA","AEDC","D8",6,6,6,"character","Home environment/problems at home | Do any of the conditions/impairments below influence this students ability to do school work in a regular classroom - home environment/problems at home",,"madipge-aedc-d-specialneeds-2009","aedc_2009_spec","madipge-aedc-d-specialneeds-2009--aedc_2009_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","categorical_codeframe","Use the official vintage-specific codeframe. Preserve structural and item non-response as missing."
"PLIDA","AEDC","D9",6,6,6,"character","Trauma, isolation or difficulties associated with resettlement | Do any of the conditions/impairments below influence this students ability to do school work in a regular classroom - trauma isolation or difficulties associated with resettlement",,"madipge-aedc-d-specialneeds-2009","aedc_2009_spec","madipge-aedc-d-specialneeds-2009--aedc_2009_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","categorical_codeframe","Use the official vintage-specific codeframe. Preserve structural and item non-response as missing."
"PLIDA","AEDC","DAYCARE",6,6,6,"character","Attended a day care centre | Indicates if the child was reported as attending a day care centre in the year before entering school",,"madipge-aedc-d-core-2009","aedc_2009_core","madipge-aedc-d-core-2009--aedc_2009_core",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","AEDC","DAYCARENO",6,6,6,"character","Attended day care without pre-school program | Indicates if the child was reported as attending a day care centre without a pre-school or kindergarten program in the year before entering school",,"madipge-aedc-d-core-2009","aedc_2009_core","madipge-aedc-d-core-2009--aedc_2009_core",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","AEDC","DEVDIFF",6,6,6,"character","Having developmental difficulties | Indicates if the child was reported as having any developmental difficulties",,"madipge-aedc-d-specialneeds-2009","aedc_2009_spec","madipge-aedc-d-specialneeds-2009--aedc_2009_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","AEDC","DIAGNOSIS1",4,4,4,"character","Anaphylaxis | What diagnosis (or diagnoses) qualifies this child as special needs? - anaphylaxis",,"madipge-aedc-d-specialneeds-2015","aedc_2015_spec","madipge-aedc-d-specialneeds-2015--aedc_2015_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","AEDC","DIAGNOSIS10",4,4,4,"character","Deaf | What diagnosis (or diagnoses) qualifies this child as special needs? - deaf",,"madipge-aedc-d-specialneeds-2015","aedc_2015_spec","madipge-aedc-d-specialneeds-2015--aedc_2015_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","AEDC","DIAGNOSIS11",4,4,4,"character","Down syndrome | What diagnosis (or diagnoses) qualifies this child as special needs? - down syndrome",,"madipge-aedc-d-specialneeds-2015","aedc_2015_spec","madipge-aedc-d-specialneeds-2015--aedc_2015_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","AEDC","DIAGNOSIS12",4,4,4,"character","Dyslexia | What diagnosis (or diagnoses) qualifies this child as special needs? - dyslexia",,"madipge-aedc-d-specialneeds-2015","aedc_2015_spec","madipge-aedc-d-specialneeds-2015--aedc_2015_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","AEDC","DIAGNOSIS13",4,4,4,"character","Dyspraxia | What diagnosis (or diagnoses) qualifies this child as special needs? - dyspraxia",,"madipge-aedc-d-specialneeds-2015","aedc_2015_spec","madipge-aedc-d-specialneeds-2015--aedc_2015_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","AEDC","DIAGNOSIS14",4,4,4,"character","Epilepsy | What diagnosis (or diagnoses) qualifies this child as special needs? - epilepsy",,"madipge-aedc-d-specialneeds-2015","aedc_2015_spec","madipge-aedc-d-specialneeds-2015--aedc_2015_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","AEDC","DIAGNOSIS15",4,4,4,"character","Foetal Alcohol Spectrum Disorder (FASD) | What diagnosis (or diagnoses) qualifies this child as special needs? - foetal alcohol spectrum disorder (fasd)",,"madipge-aedc-d-specialneeds-2015","aedc_2015_spec","madipge-aedc-d-specialneeds-2015--aedc_2015_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","AEDC","DIAGNOSIS16",4,4,4,"character","Spina bifida | What diagnosis (or diagnoses) qualifies this child as special needs? - spina bifida",,"madipge-aedc-d-specialneeds-2015","aedc_2015_spec","madipge-aedc-d-specialneeds-2015--aedc_2015_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","AEDC","DIAGNOSIS17",4,4,4,"character","Other | What diagnosis (or diagnoses) qualifies this child as special needs? - other",,"madipge-aedc-d-specialneeds-2015","aedc_2015_spec","madipge-aedc-d-specialneeds-2015--aedc_2015_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","AEDC","DIAGNOSIS18",4,4,4,"character","Anxiety | What diagnosis (or diagnoses) qualifies this child as special needs? - anxiety",,"madipge-aedc-d-specialneeds-2015","aedc_2015_spec","madipge-aedc-d-specialneeds-2015--aedc_2015_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","AEDC","DIAGNOSIS19",4,4,4,"character","Global Developmental Delay | What diagnosis (or diagnoses) qualifies this child as special needs? - global developmental delay",,"madipge-aedc-d-specialneeds-2015","aedc_2015_spec","madipge-aedc-d-specialneeds-2015--aedc_2015_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","AEDC","DIAGNOSIS2",1,1,1,"character","Asperger syndrome",,"madipge-aedc-d-specialneeds-2015","aedc_2015_spec","madipge-aedc-d-specialneeds-2015--aedc_2015_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","AEDC","DIAGNOSIS20",4,4,4,"character","Oppositional Defiance Disorder / Oppositional Defiant Disorder / ODD | What diagnosis (or diagnoses) qualifies this child as special needs? - oppositional defiance disorder / oppositional defiant disorder / odd",,"madipge-aedc-d-specialneeds-2015","aedc_2015_spec","madipge-aedc-d-specialneeds-2015--aedc_2015_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","AEDC","DIAGNOSIS21",4,4,4,"character","Selective Mutism | What diagnosis (or diagnoses) qualifies this child as special needs? - selective mutism",,"madipge-aedc-d-specialneeds-2015","aedc_2015_spec","madipge-aedc-d-specialneeds-2015--aedc_2015_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","AEDC","DIAGNOSIS22",3,3,3,"character","What diagnosis (or diagnoses) qualifies this child as special needs? - cleft palate",,"madipge-aedc-d-specialneeds-2018","aedc_2018_spec","madipge-aedc-d-specialneeds-2018--aedc_2018_spec",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
