"dataset","variable","status","value_domain","values","n_values","values_are_sample","full_list_size","value_source","value_source_url","variable_description","description_source","description_source_url","value_definition","limitation","description_provenance","value_provenance","confidence","rationale","evidence_quote","supersedes_rationale","research_file","enumerated"
"DOMINO","CMTY_CODE","sourced","domino_community_address_code","[]",0,TRUE,8463,"DSS Aristotle Metadata Registry, data element ""Address: Australian community, Code"" (item 682), bound to the DOMINO (External PLIDA Version) distribution column","https://dss.aristotlecloud.io/item/682",,,,,,,,"high","LOC_DERIVED, LOC_DTLS_EXT and LOC_POS_TEMP_TERM_DTLS_EXT bind cmty_code to ""Address: Australian community, Code"", a four-character Centrelink community/locality code list of 8,463 values.","AADO ANDADO | AARA ARAMARA | AAYK AAYKA","CMTY_CODE is not an SA2 code: it is a four-character Centrelink community code, and DSS publishes the full list.","findings-domino.json",FALSE
"DOMINO","CODE_TYPE","sourced","domino_caree_medical_code_type","[""ADULT MED: Adult Medical"",""CHILD MED: Child Medical"",""CHILD NON RDL: Child Non Recognised Medical Condition"",""CHILD RDL: Child Recognised Medical Condition""]",4,FALSE,4,"DSS Aristotle Metadata Registry, data element ""Caree: Medical Condition Type, Code"" (item 84502), bound to the DOMINO (External PLIDA Version) distribution column","https://dss.aristotlecloud.io/item/84502",,,,,,,,"high","MCD_CAREE_EXT binds code_type to ""Caree: Medical Condition Type, Code"", whose four values describe whether the record is an adult or child medical condition.","ADULT MED Adult Medical | CHILD MED Child Medical | CHILD NON","DOMINO_MED_GROUP and IMPAIRMENT are not the real labels; the published values are ADULT MED, CHILD MED, CHILD RDL and CHILD NON RDL.","findings-domino.json",TRUE
"DOMINO","CODE_VALUE","sourced","domino_medical_condition_group_code","[""ABI: Acquired Brain Impairment"",""AMP: Amputation"",""CAN: Cancer/Tumour"",""CFS: Chronic Fatigue/Post Viral Syndrome"",""CGA: Congenital abnormalities"",""CHR: Chronic pain"",""CIR: Circulatory system"",""EIS: Endocrine and Immune system"",""GIS: Gastro-intestinal system"",""IFD: Infectious diseases"",""IHD: Inherited disorders"",""INT: Intellectual/Learning"",""MUS: Musculo-skeletal and Connective tissue"",""NER: Nervous system"",""PFC: Poorly defined cause"",""PSY: Psychological/Psychiatric"",""REP: Reproductive system"",""RES: Respiratory system"",""SDB: Skin disorder and burns"",""SEN: Sense organs"",""UNK: Granted prior to 12.11.91"",""URO: Urogenital system"",""VIS: Visceral disorder""]",23,FALSE,23,"DSS Aristotle Metadata Registry, data element ""Caree: Medical condition(s), Code"" (item 84500), bound to the DOMINO (External PLIDA Version) distribution column","https://dss.aristotlecloud.io/item/84500",,,,,,,,"high","MCD_CAREE_EXT binds code_value to ""Caree: Medical condition(s), Code"", which uses the same 23-value DSS medical condition group domain as MED_PRMY_GRP.","ABI Acquired Brain Impairment | AMP Amputation | CAN Cancer/Tumour","The field does not hold ICD-10 codes; it holds the DSS three-letter medical condition group codes.","findings-domino.json",TRUE
"DOMINO","CONCESSION","sourced","domino_concession_card_type_code","[""HCC: Health Care Card"",""PCC: Pensioner Concession Card"",""SHC: Seniors Health Care Card""]",3,FALSE,3,"DSS Aristotle Metadata Registry, data element ""Payment: Concession card type, Code"" (item 407), bound to the DOMINO (External PLIDA Version) distribution column","https://dss.aristotlecloud.io/item/407",,,,,,,,"high","All four CCD_* card tables bind concession to ""Payment: Concession card type, Code"", published as HCC, PCC and SHC.","HCC Health Care Card | PCC Pensioner Concession Card | SHC Seniors","The card mnemonics are published and bound to the DOMINO PLIDA columns, so field equivalence is verified.","findings-domino.json",TRUE
"DOMINO","COURSE_LVL","sourced","domino_education_level_code","[""API: Apprentice/Trainee - INC only"",""APT: Apprentice/Trainee"",""C01: Certificate Level I"",""C02: Certificate Level II"",""C03: Certificate Level III"",""C04: Certificate Level IV"",""DOC: Doctorate"",""ESL: English as a second language"",""HGA: Honours Group A Course"",""HGB: Honours Group B Course"",""MSR: Masters - by Research"",""MST: Masters"",""N: Never Studied"",""NLE: Unapproved course"",""NR: Not recorded"",""P: Primary"",""P00: Year 0 Primary Studies"",""P01: Year 1 Primary Studies"",""P02: Year 2 Primary Studies"",""P03: Year 3 Primary Studies"",""P04: Year 4 Primary Studies"",""P05: Year 5 Primary Studies"",""P06: Year 6 Primary Studies"",""P07: Year 7 Primary Studies"",""PRE: Preschool"",""PRI: Primary"",""S: Secondary"",""S07: Year 7 Secondary Studies"",""S08: Year 8 Secondary Studies"",""S09: Year 9 Secondary Studies"",""S10: Year 10 Secondary Studies"",""S11: Year 11 Secondary Studies/Adult Matric"",""S12: Year 12 Secondary Studies/Adult Matric"",""S13: Year 13 Secondary Studies/Adult Matric"",""SC1: Secondary-Not at School-Certificate I"",""SC2: Secondary-Not at School-Certificate II"",""SLT: #N/A"",""SNS: Secondary-Not at School"",""SSN: Secondary Scholarship Non School"",""SXX: Secondary - Unspecified Intended Course"",""T: Tertiary"",""TGA: Tertiary Group A Course"",""TGB: Tertiary Group B Course"",""TGC: Tertiary Group C Course"",""TGD: Tertiary Group D Course"",""TSC: Tertiary Scholarship Course (Level C)"",""TXX: Tertiary - unspecified intended course"",""U: Ungraded"",""UNG: Ungraded"",""UPC: University Preparatory Course"",""ASD: Assoc Diploma (edu_ftb only)"",""BAC: Bachelors Degree (edu_ftb only)"",""DIP: Diploma (edu_ftb only)"",""HEB: Bridging Crs (edu_ftb only)"",""HNR: Hnrs/Masters Qu (edu_ftb only)"",""PGR: Post-Grad Diploma (edu_ftb only)"",""TRA: Trade Qual (edu_ftb only)"",""U10: Less than Year 10 Sec (edu_ftb only)"",""UGR: Undergraduate (edu_ftb only)"",""Y10: Year 10 Secondary (edu_ftb only)"",""Y11: Year 11 Secondary (edu_ftb only)"",""Y12: Year 12 Secondary (edu_ftb only)"",""Y13: Year 13 Secondary (edu_ftb only)""]",63,FALSE,63,"DSS Aristotle Metadata Registry, data element ""Course: Education level, Code"" (item 717), bound to the DOMINO (External PLIDA Version) distribution column; the EDU_FTB_EXT variant is ""Course: Family Tax Benefit education level, Code"", item 721, with 19 values","https://dss.aristotlecloud.io/item/717",,,,,,,,"high","EDU_DTLS_EXT binds course_lvl to ""Course: Education level, Code"" (50 values) and EDU_FTB_EXT binds it to the Family Tax Benefit education level code (19 values); both lists are published.","API Apprentice/Trainee - INC only | APT Apprentice/Trainee | C01 Certificate Level","DSS publishes both education level code tables and their PLIDA column bindings.","findings-domino.json",TRUE
"DOMINO","COURSE_TYPE","sourced","domino_education_field_of_study_code","[]",0,TRUE,111,"DSS Aristotle Metadata Registry, data element ""Course: Education field of study, Code"" (item 725), bound to the DOMINO (External PLIDA Version) distribution column","https://dss.aristotlecloud.io/item/725",,,,,,,,"high","EDU_DTLS_EXT and EDU_FTB_EXT bind course_type to ""Course: Education field of study, Code"", a 111-value three-letter field-of-education list.","ABC Aboriginal - Culture and Heritage | ABG Aboriginal - General/Other |","A public DOMINO code table does confirm these course codes.","findings-domino.json",FALSE
"DOMINO","COURSE_TYPE_DESC","guessed","domino_education_field_of_study_description_text","[""Less than Year 10 Secondary"",""Post-Graduate Diploma"",""Trade Qualification"",""Associate Diploma"",""Year 10 Secondary"",""Year 11 Secondary"",""Year 12 Secondary"",""Year 13 Secondary"",""Bachelors Degree"",""Bridging Course"",""Honours/Masters"",""Masters Degree"",""Under-graduate"",""Certificate 1"",""Certificate 2"",""Certificate 3"",""Certificate 4"",""Doctorate"",""Diploma""]",19,FALSE,19,"DSS Aristotle Metadata Registry, data element ""Course: Education field of study description, Text"" (item 729), bound to the DOMINO (External PLIDA Version) distribution column","https://dss.aristotlecloud.io/item/729",,,,,,,,"low","EDU_FTB_EXT binds course_type_desc to ""Course: Education field of study description, Text"", whose value domain lists 19 permitted description strings. Adversarial verification could not confirm this mapping against the cited source, so the domain is recorded as inferred rather than published.",,"The labels are source-verified: DSS publishes the permitted description strings.","findings-domino.json",TRUE
"DOMINO","DVA_TYPE_CODE","sourced","domino_dva_income_type_code","[]",0,TRUE,77,"DSS Aristotle Metadata Registry, data element ""Recipient: Department of Veterans Affairs (DVA) income type, Code"" (item 562), bound to the DOMINO (External PLIDA Version) distribution column","https://dss.aristotlecloud.io/item/562",,,,,,,,"high","INC_DVA_EXT binds dva_type_code to ""Recipient: Department of Veterans Affairs (DVA) income type, Code"", a 77-value list.","AGC Social Security Pension Paid by DVA | AMS Adequate Means of","A public DOMINO code table does confirm these DVA income codes.","findings-domino.json",FALSE
"DOMINO","END_REASON_CODE","sourced","domino_concession_card_end_reason_code","[""APT: Full Time Apprentice/Trainee"",""BTR: Benefit Transfer"",""CNE: Customer not Entitled"",""CPP: Customer Precluding Payment"",""C16: CDA child 16th Birthday"",""C18: Child age 18"",""C19: FTB Child age 19"",""C22: SSA Child age 22"",""DEA: Death"",""DFP: Dependant of Former Partner"",""DPP: Dependant Precluding Payment"",""EEX: End Extension Period"",""END: End PCS/PCW Period"",""FTI: FTB Income Test"",""FTS: Full Time Student"",""GOS: Gone Overseas"",""INC: Child Income over limit"",""KMC: End of Med Report - Care Receiver"",""KMR: End of Med Report - Care Receiver"",""LCC: Child Left Care Custody and Control"",""MAN: Manual Override"",""MAR: Child in Marriage like relationship"",""NCC: Child not ICC"",""NFS: Not Full time Secondary Student"",""NFY: Not an FTB Child of claimant"",""NIA: Not in Australia"",""NQE: No Qualifying Entitlement"",""NRQ: Not Residentially qualified"",""NZB: NZ - Part B rules"",""N39: Not 39 weeks cont on Pen/Ben"",""N52: Not 52 weeks cont on ISP"",""O13: Overseas more than 13 weeks"",""O19: Overseas more than 19 weeks"",""O6W: Overseas more than 6 weeks"",""PCS: Principal Carer with a child & Single"",""PCW: Partial Capacity to Work"",""PLS: Pension Loan Scheme"",""P39: Age 60+ and not 39 weeks cont on Pen/Ben"",""SCA: SHC Senior Concession Allowance only"",""SNI: Security Notice Issued"",""SSN: Not a Social Security Act child"",""S12: Suspended greater than 12 months"",""TAL: SHC Telephone Allowance only"",""UNL: Unlink"",""CCD: Cancelled due to card holder DTH"",""CND: Cancelled - NDIS Ended""]",46,FALSE,46,"DSS Aristotle Metadata Registry, data element ""Payment: Concession card end reason, Code"" (item 51675), bound to the DOMINO (External PLIDA Version) distribution column","https://dss.aristotlecloud.io/item/51675",,,,,,,,"high","All four CCD_* card tables bind end_reason_code to ""Payment: Concession card end reason, Code"", a single 46-value list covering every card table.","APT Full Time Apprentice/Trainee | BTR Benefit Transfer | CNE Customer not","One published domain does fit every table that uses this column, because all four CCD_* tables bind to the same element.","findings-domino.json",TRUE
"DOMINO","END_RSN","sourced","domino_benefit_end_status_and_relationship_end_reason","[]",0,FALSE,43,"DSS Aristotle Metadata Registry, data element ""Event: Benefit end status, Code"" (item 381), bound to the DOMINO (External PLIDA Version) distribution column; the relationship tables bind end_rsn to ""Recipient: Relationship end reason, Code"", item 54335, with 32 permissible and 6 supplementary values","https://dss.aristotlecloud.io/item/381",,,,,,,,"high","END_RSN carries two published domains: DET_BEN_EXT binds it to the benefit end status code (CAN/CUR/SUS plus NULL and NA), and the RLT_* tables bind it to the relationship end reason code. Duplicate code entries were collapsed so each code appears once.","CAN Cancelled | CUR Current | SUS Suspended","A public field codeframe exists for both uses of this column name.","findings-domino.json",FALSE
"DOMINO","END_RSN_CODE","sourced","domino_suspension_or_cancellation_reason_code","[]",0,TRUE,677,"DSS Aristotle Metadata Registry, data element ""Payment: Reason for payment suspension or cancellation, Code"" (item 219), bound to the DOMINO (External PLIDA Version) distribution column","https://dss.aristotlecloud.io/item/219",,,,,,,,"high","DET_BEN_EXT binds end_rsn_code to ""Payment: Reason for payment suspension or cancellation, Code"", a 675-value list; a 30-code sample is shown.","16C Care receiver aged 16 or more | 25H Carer working more","A public field codeframe does exist, and it is far larger than the generator's 12-code domain.","findings-domino.json",FALSE
"DOMINO","ENT_TYPE","sourced","domino_entitlement_type_code","[""ABY: Abstudy"",""AGE: Age Pension"",""AUS: Austudy"",""BVA: Bereavement Allowance"",""CAR: Carer Payment"",""CDA: Carer Allowance"",""DSP: Disability Support Pension"",""ECP: Exceptional Circumstance Payment"",""EHC: Ex Care Client (Child)"",""FFR: Farm Family Restart"",""FHA: Farm Household Allowance"",""FST: Foster Child"",""FTB: Family Tax Benefit"",""JSP: Jobseeker Payment"",""LIC: Low Income Card"",""MOB: Mobility Allowance"",""NMA: Newstart Mature Age Allowance"",""NSA: Newstart Allowance"",""PPP: Parenting Payment Partnered"",""PPS: Parenting Payment Single"",""PTA: Partner Allowance"",""RUS: (Rural) Farm Support"",""SHC: Commonwealth Seniors Health Card"",""SKA: Sickness Allowance"",""SPL: Special Benefit"",""WDA: Widow Allowance"",""WFA: Wifes Pension - Age"",""WFD: Wifes Pension - Disability"",""WID: Widows Pension"",""YAL: Youth Allowance"",""AIC: Assistance for Isolated Children""]",31,FALSE,31,"DSS Aristotle Metadata Registry, data element ""Payment: Entitlement type, Code"" (item 791), bound to the DOMINO (External PLIDA Version) distribution column","https://dss.aristotlecloud.io/item/791",,,,,,,,"high","All four CCD_* card tables bind ent_type to ""Payment: Entitlement type, Code"", a 31-value list of the payments and cards that confer card entitlement.","ABY Abstudy | AGE Age Pension | AUS Austudy","A public DOMINO code table does confirm these entitlement codes.","findings-domino.json",TRUE
