"Table.Number","Sheet","Table.Name","Product.Name","Item","Variable.Name","Variable.Level","Valid.Response","Available.Periods"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","neworgbuspract","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","neworgwkresp","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","neworgrelation","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","neworgother","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","omnewn","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","New or improved marketing methods","newmarkdesign","","0 = No 1 = Yes","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","newmarkmedia","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","newmarkprod","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","newmarkprice","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","newmarkoth","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","newmarknone","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","Abandoned innovation activity","abandgoods","","0 = No 1 = Yes","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","abandops","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","abandorg","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","abandmark","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","abandnone","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","Incomplete/ongoing innovation activity","ongogoods","","0 = No 1 = Yes","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","ongoopproc","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","ongoorgproc","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","ongomarket","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","ongonone","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","Innovation derives","d_innovator_gv","","0 = No 1 = Yes","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","Did this business have a strategic plan or policy","stratplanyeswr","","0 = No 1 = Yes","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","stratplanyesnwr","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","stratplanno","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","d_stratplanyes","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","Contributed to developing the content in this business’s strategic plan or policy","constrplnprinman","","0 = No 1 = Yes","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","constrplncomman","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","constrplncfo","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","constrplnprodman","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","constrplnrndman","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","constrplnsalman","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","constrplncommit","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","constrplnotherp","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","constrplnextern","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","Areas covered in this business’s strategic plan or policy","stratplnrev","","0 = No 1 = Yes","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","stratplnkpi","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","stratplnmark","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","stratplnbuscont","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","stratplnsupchn","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","stratplninnov","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","stratplnict","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","stratplnenvir","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","stratplnwkforce","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","stratplncustrel","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","stratplnsocial","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","stratplnhlthsaf","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","stratplngovtreg","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","","stratplnnone","","","2015-16"
9,"9","Business Characteristics Survey: Management Capabilities Module (MCM)","blade-table-09-business-characteristics-survey-management-capabilities-module-mcm","Responsible for managing the areas outlined in this business’s strategic plan or policy","mansplanprinman","","0 = No 1 = Yes","2015-16"
