"pbs_code","atc_code","atc_level1","benefit_type","claimed_price","pack_size","number_of_repeats","manner_of_admin","weight"
"9027D","D01AC02","D","S",5.16,1,2,"APPLICATION",0.000202142712755209
"9028E","D01AC02","D","S",6.31,1,1,"APPLICATION",0.000202142712755209
"9029F","D01AC02","D","S",5.65,1,2,"APPLICATION",0.000202142712755209
"9031H","D01AC02","D","S",7.88,1,2,"APPLICATION",0.000202142712755209
"9160D","D01AE15","D","S",12.51,1,3,"APPLICATION",0.000202142712755209
"9494Q","D05AX52","D","R",23.83,1,1,"APPLICATION",0.000202142712755209
"10146B","G03FB08","G","U",9.98,1,5,"ORAL",0.000319667545752423
"10203B","G03CA03","G","U",15.4,18,2,"VAGINAL",0.000319667545752423
"10205D","G03BA03","G","A",75.31,1,1,"INJECTION",0.000319667545752423
"10211K","G03XB51","G","S",338.61,1,0,"ORAL",0.000319667545752423
"10378F","G03BA03","G","A",87.5,1,1,"TRANSDERMAL",0.000319667545752423
"10380H","G03BA03","G","A",60.92,1,4,"TRANSDERMAL",0.000319667545752423
"10865W","G03GA05","G","R",102.62,5,1,"INJECTION",0.000319667545752423
"10876K","G03GA05","G","R",307.87,5,1,"INJECTION",0.000319667545752423
"10877L","G03GA05","G","R",205.25,5,1,"INJECTION",0.000319667545752423
"11740X","G03BA03","G","A",65.99,1,5,"TRANSDERMAL",0.000319667545752423
"11909T","G02BA03","G","R",144.67,1,0,"INTRAUTERINE",0.000319667545752423
"1211R","G03GB02","G","R",20.15,10,5,"ORAL",0.000319667545752423
"12465C","G03DA04","G","S",35.4,15,3,"VAGINAL",0.000319667545752423
"12598C","G03DA04","G","S",75.53,42,3,"VAGINAL",0.000319667545752423
"1269T","G03HA01","G","S",11.42,20,5,"ORAL",0.000319667545752423
"12769C","G03GA05","G","R",86.42,1,5,"INJECTION",0.000319667545752423
"12778M","G03GA05","G","R",327.48,1,5,"INJECTION",0.000319667545752423
"12808D","G03GA05","G","R",129.63,1,5,"INJECTION",0.000319667545752423
"12905F","G03GA01","G","R",139.92,1,5,"INJECTION",0.000319667545752423
"13300B","G03GA08","G","R",65.59,1,5,"INJECTION",0.000319667545752423
"13849X","G03DA02","G","R",12.62,30,2,"ORAL",0.000319667545752423
"13872D","G03CA03","G","R",2.91,56,2,"ORAL",0.000319667545752423
"13873E","G03DC02","G","R",20.66,30,2,"ORAL",0.000319667545752423
"13900N","G04CB02","G","S",21.73,30,5,"ORAL",0.000319667545752423
"13901P","G02CB03","G","R",36.4,8,5,"ORAL",0.000319667545752423
"13902Q","G03FA01","G","R",21.41,1,5,"TRANSDERMAL",0.000319667545752423
"13924W","G03BA03","G","A",60.92,1,4,"TRANSDERMAL",0.000319667545752423
"13925X","G03HA01","G","S",11.42,20,5,"ORAL",0.000319667545752423
"13926Y","G03CA04","G","R",10.53,1,1,"APPLICATION",0.000319667545752423
"13927B","G04BD","G","R",5.12,100,5,"ORAL",0.000319667545752423
"13928C","G03DA02","G","R",27.53,100,2,"ORAL",0.000319667545752423
"13929D","G04CA52","G","S",19.9,30,5,"ORAL",0.000319667545752423
"1392G","G03AB03","G","U",19.79,4,2,"ORAL",0.000319667545752423
"13930E","G03FB08","G","R",9.98,1,5,"ORAL",0.000319667545752423
"13931F","G03CA03","G","R",5.77,56,2,"ORAL",0.000319667545752423
"13932G","G03FB05","G","R",29.29,1,5,"TRANSDERMAL",0.000319667545752423
"13933H","G04BX","G","R",7.62,100,2,"ORAL",0.000319667545752423
"1394J","G03AA07","G","U",4,4,2,"ORAL",0.000319667545752423
"13956M","G03DA02","G","R",9.36,56,2,"ORAL",0.000319667545752423
"13957N","G04BD04","G","R",8.22,100,5,"ORAL",0.000319667545752423
"13978Q","G03CA03","G","R",15.4,18,2,"VAGINAL",0.000319667545752423
"13979R","G02CB01","G","R",8.96,30,5,"ORAL",0.000319667545752423
"13980T","G03CA03","G","R",4.14,56,2,"ORAL",0.000319667545752423
"13981W","G03FB05","G","R",27.74,1,5,"TRANSDERMAL",0.000319667545752423
"13982X","G02CB04","G","R",57.56,30,5,"ORAL",0.000319667545752423
"13983Y","G03BA03","G","A",60.92,1,5,"TRANSDERMAL",0.000319667545752423
"13984B","G04BD04","G","R",24.49,1,5,"TRANSDERMAL",0.000319667545752423
"14024D","G03FB08","G","R",9.98,1,5,"ORAL",0.000319667545752423
"14025E","G03BA03","G","A",65.99,1,5,"TRANSDERMAL",0.000319667545752423
"14026F","G03CA03","G","R",11.32,1,5,"TRANSDERMAL",0.000319667545752423
"14059Y","G03CA04","G","R",11.91,1,2,"VAGINAL",0.000319667545752423
"14160G","G03AC06","G","U",13.14,1,1,"INJECTION",0.000319667545752423
"14336M","G03FA01","G","R",19.78,1,5,"TRANSDERMAL",0.000319667545752423
"1443Y","G02CB01","G","R",8.96,30,5,"ORAL",0.000319667545752423
"1444B","G02CB01","G","R",8.96,30,0,"ORAL",0.000319667545752423
"14563L","G03BA03","G","A",87.5,1,1,"TRANSDERMAL",0.000319667545752423
"1456P","G03AA07","G","U",9.18,4,2,"ORAL",0.000319667545752423
"14640M","G03GA08","G","R",112.8,1,5,"INJECTION",0.000319667545752423
"14642P","G03CA03","G","R",7.92,1,5,"TRANSDERMAL",0.000319667545752423
"14652E","G03CA03","G","U",50.55,1,1,"TRANSDERMAL",0.000319667545752423
"14653F","G03CA03","G","U",7.92,1,5,"TRANSDERMAL",0.000319667545752423
"14660N","G03CA03","G","U",46.5,1,1,"TRANSDERMAL",0.000319667545752423
"14667Y","G03DB08","G","S",41.15,28,5,"ORAL",0.000319667545752423
"14691F","G03CA03","G","U",48.87,1,1,"TRANSDERMAL",0.000319667545752423
"14705Y","G02BA03","G","R",162.33,1,0,"INTRAUTERINE",0.000319667545752423
"14709E","G03AA12","G","U",45.45,3,3,"ORAL",0.000319667545752423
"14710F","G03AA12","G","U",15.15,1,3,"ORAL",0.000319667545752423
"14711G","G03AA12","G","U",15.15,1,3,"ORAL",0.000319667545752423
"14715L","G03CA03","G","U",48.6,1,1,"TRANSDERMAL",0.000319667545752423
"14719Q","G03CA03","G","U",21.16,1,5,"TRANSDERMAL",0.000319667545752423
"14720R","G03FA04","G","R",42.09,1,5,"ORAL_TRANSDERMAL",0.000319667545752423
"14721T","G03FA04","G","U",42.09,1,5,"ORAL_TRANSDERMAL",0.000319667545752423
"14725B","G03AA12","G","U",45.45,3,3,"ORAL",0.000319667545752423
"14730G","G03DA04","G","U",27.95,30,5,"ORAL",0.000319667545752423
"14733K","G03DA04","G","R",27.95,30,5,"ORAL",0.000319667545752423
"14741W","G03CA03","G","R",21.16,1,5,"TRANSDERMAL",0.000319667545752423
"14791L","G03AC10","G","U",60.6,4,2,"ORAL",0.000319667545752423
"14875X","G03AC10","G","U",15.15,1,2,"ORAL",0.000319667545752423
"14931W","G03AC10","G","U",45.45,1,3,"ORAL",0.000319667545752423
"14941J","G03AA12","G","U",45.45,3,3,"ORAL",0.000319667545752423
"14954C","G03AA12","G","U",15.15,1,3,"ORAL",0.000319667545752423
"15054H","G03AA18","G","U",45.45,3,3,"ORAL",0.000319667545752423
"15074J","G02BB01","G","U",45.45,3,3,"VAGINAL",0.000319667545752423
"1663M","G03CA03","G","U",2.91,56,2,"ORAL",0.000319667545752423
"1664N","G03CA03","G","U",4.14,56,2,"ORAL",0.000319667545752423
"1771F","G03CA04","G","U",11.91,1,2,"VAGINAL",0.000319667545752423
"1781R","G03CA04","G","U",10.53,1,1,"APPLICATION",0.000319667545752423
"1953T","G04BD","G","R",5.12,100,5,"ORAL",0.000319667545752423
"1967M","G03AC01","G","U",10.56,4,2,"ORAL",0.000319667545752423
"2321E","G03DA02","G","U",12.62,30,2,"ORAL",0.000319667545752423
"2323G","G03DA02","G","U",9.36,56,2,"ORAL",0.000319667545752423
"2416E","G03AA07","G","U",5.68,4,2,"ORAL",0.000319667545752423
"2722G","G03DA02","G","R",27.53,100,2,"ORAL",0.000319667545752423
"2774B","G03AA05","G","U",10.56,4,2,"ORAL",0.000319667545752423
"2775C","G03AA05","G","U",10.56,4,2,"ORAL",0.000319667545752423
"2913H","G03AC03","G","U",7.16,4,2,"ORAL",0.000319667545752423
"2993M","G03DC02","G","U",20.66,30,2,"ORAL",0.000319667545752423
"5468T","G04CB02","G","S",21.73,30,5,"ORAL",0.000319667545752423
"5490Y","G04CA52","G","S",19.9,30,5,"ORAL",0.000319667545752423
"8039D","G04BD04","G","R",8.22,100,5,"ORAL",0.000319667545752423
"8114C","G02CB03","G","R",36.4,8,5,"ORAL",0.000319667545752423
"8115D","G02CB03","G","R",9.1,2,0,"ORAL",0.000319667545752423
"8140K","G03CA03","G","U",10.72,1,5,"TRANSDERMAL",0.000319667545752423
"8244X","G03FB08","G","U",9.98,1,5,"ORAL",0.000319667545752423
"8274L","G03CA03","G","U",5.77,56,2,"ORAL",0.000319667545752423
"8286D","G03CA03","G","U",11.32,1,5,"TRANSDERMAL",0.000319667545752423
"8311K","G03CA03","G","U",10.72,1,5,"TRANSDERMAL",0.000319667545752423
"8312L","G03CA03","G","U",12.43,1,5,"TRANSDERMAL",0.000319667545752423
"8425K","G03FB05","G","U",29.29,1,5,"TRANSDERMAL",0.000319667545752423
"8426L","G03FB05","G","U",27.74,1,5,"TRANSDERMAL",0.000319667545752423
"8427M","G03FA01","G","U",21.41,1,5,"TRANSDERMAL",0.000319667545752423
"8428N","G03FA01","G","U",19.78,1,5,"TRANSDERMAL",0.000319667545752423
"8487Q","G03AC08","G","U",144.67,1,0,"IMPLANTATION",0.000319667545752423
"8565T","G03GA06","G","R",91.38,1,5,"INJECTION",0.000319667545752423
"8566W","G03GA06","G","R",178.32,1,5,"INJECTION",0.000319667545752423
"8633J","G02BA03","G","R",162.33,1,0,"INTRAUTERINE",0.000319667545752423
"8713N","G03GA05","G","R",86.42,1,5,"INJECTION",0.000319667545752423
"8714P","G03GA05","G","R",129.63,1,5,"INJECTION",0.000319667545752423
"8715Q","G03GA05","G","R",327.48,1,5,"INJECTION",0.000319667545752423
"8761D","G03CA03","G","U",16.29,1,5,"TRANSDERMAL",0.000319667545752423
"8762E","G03CA03","G","U",15.64,1,5,"TRANSDERMAL",0.000319667545752423
"8763F","G03CA03","G","U",15.5,1,5,"TRANSDERMAL",0.000319667545752423
"8764G","G03CA03","G","U",16.85,1,5,"TRANSDERMAL",0.000319667545752423
"8765H","G03CA03","G","U",16.2,1,5,"TRANSDERMAL",0.000319667545752423
"8822H","G02CB04","G","R",57.56,30,5,"ORAL",0.000319667545752423
"8830R","G03BA03","G","A",60.92,1,5,"TRANSDERMAL",0.000319667545752423
"8871X","G03GA06","G","R",265.09,1,5,"INJECTION",0.000319667545752423
"9454N","G04BD04","G","R",24.49,1,5,"TRANSDERMAL",0.000319667545752423
"9470K","G04BX","G","U",7.62,100,2,"ORAL",0.000319667545752423
"1153Q","H03BB01","H","R",6.25,100,2,"ORAL",0.000368188512518416
"12458Q","H01BA02","H","S",99.31,1,5,"NASAL",0.000368188512518416
"12459R","H01BA02","H","S",99.31,1,5,"NASAL",0.000368188512518416
"1246N","H02AB10","H","R",6.82,50,4,"ORAL",0.000368188512518416
"1247P","H02AB10","H","R",11.59,60,4,"ORAL",0.000368188512518416
"12830G","H03AA01","H","R",10.68,200,1,"ORAL",0.000368188512518416
"1292B","H02AB02","H","U",2.5,30,4,"ORAL",0.000368188512518416
"12960D","H03AA01","H","R",8.17,200,1,"ORAL",0.000368188512518416
"12968M","H03AA01","H","R",8.32,200,1,"ORAL",0.000368188512518416
"12969N","H03AA01","H","R",8.03,200,1,"ORAL",0.000368188512518416
"12970P","H03AA01","H","R",9.76,200,1,"ORAL",0.000368188512518416
"13263C","H02AB04","H","A",878.71,1,2,"ORAL",0.000368188512518416
"13836F","H03BA02","H","R",14.63,100,2,"ORAL",0.000368188512518416
"13837G","H02AB06","H","R",7.87,1,5,"ORAL",0.000368188512518416
"13862N","H02AB10","H","R",11.59,60,4,"ORAL",0.000368188512518416
"13863P","H02AB09","H","R",13.45,50,4,"ORAL",0.000368188512518416
"13888Y","H02AB06","H","R",2.88,100,4,"ORAL",0.000368188512518416
"13889B","H01BA02","H","S",30.89,30,5,"ORAL",0.000368188512518416
"13890C","H01BA02","H","S",58.5,30,5,"SUBLINGUAL",0.000368188512518416
"13944X","H02AB07","H","R",3.21,60,4,"ORAL",0.000368188512518416
"13945Y","H01BA02","H","S",30.89,30,5,"ORAL",0.000368188512518416
"13946B","H02AB10","H","R",6.82,50,4,"ORAL",0.000368188512518416
"13966C","H03AA02","H","S",41.19,100,2,"ORAL",0.000368188512518416
"13967D","H03BB01","H","R",6.25,100,2,"ORAL",0.000368188512518416
"14004C","H01BA02","H","S",34.42,30,5,"SUBLINGUAL",0.000368188512518416
"14007F","H02AB02","H","R",2.5,30,4,"ORAL",0.000368188512518416
"14043D","H02AB07","H","R",2.83,100,4,"ORAL",0.000368188512518416
"14045F","H02AB06","H","R",3.29,60,4,"ORAL",0.000368188512518416
"14078Y","H02AB04","H","A",732.74,1,5,"ORAL",0.000368188512518416
"14093R","H05AA02","H","S",149.55,1,5,"INJECTION",0.000368188512518416
"1433K","H02AA02","H","R",10.08,100,1,"ORAL",0.000368188512518416
"14476X","H02AB09","H","R",19.2,60,4,"ORAL",0.000368188512518416
"14482F","H05AA02","H","S",149.55,1,2,"INJECTION",0.000368188512518416
"1449G","H04AA01","H","U",35.01,1,1,"INJECTION",0.000368188512518416
"14714K","H02CA02","H","A",2400,60,6,"ORAL",0.000368188512518416
"14723X","H02CA02","H","A",2400,60,5,"ORAL",0.000368188512518416
"14724Y","H02CA02","H","A",9660,60,6,"ORAL",0.000368188512518416
"14729F","H02CA02","H","A",9660,60,5,"ORAL",0.000368188512518416
"14795Q","H01CC54","H","S",181.54,28,5,"ORAL",0.000368188512518416
"14841D","H03AA02","H","S",41.19,100,2,"ORAL",0.000368188512518416
"1499X","H02AB09","H","R",13.45,50,4,"ORAL",0.000368188512518416
"1500Y","H02AB09","H","R",19.2,60,4,"ORAL",0.000368188512518416
"1501B","H02AB09","H","U",4.56,1,0,"INJECTION",0.000368188512518416
"1510L","H02AB09","H","R",4.56,1,0,"INJECTION",0.000368188512518416
"1511M","H02AB09","H","R",8.15,1,0,"INJECTION",0.000368188512518416
"15152L","H05AA02","H","S",149.55,1,5,"INJECTION",0.000368188512518416
"15188J","H05AA02","H","S",149.55,1,2,"INJECTION",0.000368188512518416
"1916W","H02AB06","H","U",3.98,30,4,"ORAL",0.000368188512518416
"1917X","H02AB06","H","U",3.29,60,4,"ORAL",0.000368188512518416
"1928L","H02AB04","H","R",13.62,5,0,"INJECTION",0.000368188512518416
"1934T","H02AB07","H","U",2.83,100,4,"ORAL",0.000368188512518416
"1935W","H02AB07","H","U",3.21,60,4,"ORAL",0.000368188512518416
"1936X","H02AB07","H","U",2.77,30,4,"ORAL",0.000368188512518416
"1955X","H03BA02","H","R",14.63,100,2,"ORAL",0.000368188512518416
"2173J","H03AA01","H","R",10.8,200,1,"ORAL",0.000368188512518416
"2174K","H03AA01","H","R",9.07,200,1,"ORAL",0.000368188512518416
"2175L","H03AA01","H","R",9.36,200,1,"ORAL",0.000368188512518416
"2318B","H03AA02","H","S",41.19,100,2,"ORAL",0.000368188512518416
"2507Y","H02AB02","H","U",4.84,30,4,"ORAL",0.000368188512518416
"2694T","H02AB01","H","R",15.03,5,0,"INJECTION",0.000368188512518416
"2700D","H01AB01","H","R",1425.55,1,0,"INJECTION",0.000368188512518416
"2832C","H01AA02","H","R",53.2,1,5,"INJECTION",0.000368188512518416
"2962X","H01CA02","H","R",102.6,1,5,"NASAL",0.000368188512518416
"2990J","H02AB08","H","R",15.03,5,0,"INJECTION",0.000368188512518416
"2997R","H05BA01","H","A",35.41,5,5,"INJECTION",0.000368188512518416
"3096Y","H02AB09","H","U",8.15,1,0,"INJECTION",0.000368188512518416
"3152X","H02AB06","H","U",2.88,100,4,"ORAL",0.000368188512518416
"5034Y","H02AB01","H","R",15.03,5,0,"INJECTION",0.000368188512518416
"5105Q","H04AA01","H","U",35.01,1,0,"INJECTION",0.000368188512518416
"5118J","H02AB09","H","R",4.56,1,0,"INJECTION",0.000368188512518416
"5119K","H02AB09","H","R",8.15,1,0,"INJECTION",0.000368188512518416
"5148Y","H02AB04","H","R",13.62,5,0,"INJECTION",0.000368188512518416
"5233K","H02AB08","H","R",15.03,5,0,"INJECTION",0.000368188512518416
"8285C","H02AB06","H","U",7.87,1,5,"ORAL",0.000368188512518416
"8662X","H01BA02","H","S",30.89,30,5,"ORAL",0.000368188512518416
"8663Y","H01BA02","H","S",30.89,30,5,"ORAL",0.000368188512518416
"8711L","H01BA02","H","S",41.29,1,5,"NASAL",0.000368188512518416
"8712M","H01BA02","H","S",41.29,1,5,"NASAL",0.000368188512518416
"8975J","H01BA02","H","S",58.5,30,5,"SUBLINGUAL",0.000368188512518416
"9157Y","H05BX01","H","S",19.75,28,5,"ORAL",0.000368188512518416
"9158B","H05BX01","H","S",39.51,28,5,"ORAL",0.000368188512518416
"9159C","H05BX01","H","S",59.26,28,5,"ORAL",0.000368188512518416
"9287T","H03AA01","H","R",9.22,200,1,"ORAL",0.000368188512518416
"9398P","H01BA02","H","S",34.42,30,5,"SUBLINGUAL",0.000368188512518416
"1003T","J05AB01","J","S",4.7,25,0,"ORAL",0.000288659793814438
"10066T","J01GB01","J","S",2282.85,224,0,"INHALATION_BY_MOUTH",0.000288659793814438
"10074F","J01GB01","J","S",2282.85,224,2,"INHALATION_BY_MOUTH",0.000288659793814438
"1007B","J05AB01","J","S",16.92,90,5,"ORAL",0.000288659793814438
"10168E","J02AC03","J","A",439.14,1,0,"ORAL",0.000288659793814438
"10173K","J02AC03","J","A",42.13,56,0,"ORAL",0.000288659793814438
"10176N","J01AA02","J","R",7.5,21,0,"ORAL",0.000288659793814438
"10198R","J02AC03","J","A",168.54,56,0,"ORAL",0.000288659793814438
"10460M","J02AC04","J","A",104.77,24,0,"ORAL",0.000288659793814438
"1052J","J05AB01","J","S",20.48,35,0,"ORAL",0.000288659793814438
"10732W","J02AC02","J","S",97.22,60,5,"ORAL",0.000288659793814438
"10777F","J01AA02","J","R",3.93,7,5,"ORAL",0.000288659793814438
"10778G","J01DB01","J","S",8.36,20,1,"ORAL",0.000288659793814438
"10779H","J01AA02","J","R",2.5,7,5,"ORAL",0.000288659793814438
"10780J","J01FA01","J","S",11.16,25,5,"ORAL",0.000288659793814438
"10781K","J01AA02","J","R",2.5,7,5,"ORAL",0.000288659793814438
"10782L","J01XC01","J","S",81.69,36,1,"ORAL",0.000288659793814438
"10784N","J01EE01","J","S",2.5,10,2,"ORAL",0.000288659793814438
"10785P","J01EA01","J","R",6.2,7,0,"ORAL",0.000288659793814438
"10788T","J01CF05","J","S",8.08,24,1,"ORAL",0.000288659793814438
"10790X","J01CF01","J","S",9.35,24,1,"ORAL",0.000288659793814438
"11147Q","J05AP55","J","A",11875,28,2,"ORAL",0.000288659793814438
"11169W","J01DD04","J","R",12.85,5,0,"INJECTION",0.000288659793814438
"11227X","J01DC02","J","U",11.16,20,1,"ORAL",0.000288659793814438
"11228Y","J01DC02","J","U",11.16,20,0,"ORAL",0.000288659793814438
"11276L","J05AR03","J","R",20,30,2,"ORAL",0.000288659793814438
"11296M","J05AR03","J","R",20,30,2,"ORAL",0.000288659793814438
"11344C","J05AP57","J","A",16846.67,84,3,"ORAL",0.000288659793814438
"11353M","J05AP57","J","A",16846.67,84,1,"ORAL",0.000288659793814438
"11354N","J05AP57","J","A",16846.67,84,2,"ORAL",0.000288659793814438
"11366F","J01FF02","J","U",44.01,5,0,"INJECTION",0.000288659793814438
"11380Y","J01FF02","J","U",44.01,5,0,"INJECTION",0.000288659793814438
"11658N","J05AP56","J","A",11875,28,2,"ORAL",0.000288659793814438
"1169M","J01DC04","J","U",10.94,10,1,"ORAL",0.000288659793814438
"11723B","J01CE08","J","U",184.61,10,0,"INJECTION",0.000288659793814438
"11735P","J01CE08","J","U",184.61,10,0,"INJECTION",0.000288659793814438
"11933C","J01CR02","J","S",9.38,10,0,"ORAL",0.000288659793814438
"11934D","J01DB01","J","S",8.36,20,0,"ORAL",0.000288659793814438
"11941L","J01CR02","J","S",7.83,10,0,"ORAL",0.000288659793814438
"11947T","J01CA04","J","S",6.86,20,0,"ORAL",0.000288659793814438
"11963P","J01DB01","J","S",6.91,20,0,"ORAL",0.000288659793814438
"11993F","J01FA06","J","S",2.81,5,0,"ORAL",0.000288659793814438
"11998L","J01CA04","J","S",6.87,20,0,"ORAL",0.000288659793814438
"12001P","J01FA06","J","S",2.81,10,0,"ORAL",0.000288659793814438
"12002Q","J01CA04","J","S",3.5,14,1,"ORAL",0.000288659793814438
"1208N","J01MA02","J","A",3.48,14,0,"ORAL",0.000288659793814438
"1209P","J01MA02","J","A",4,14,0,"ORAL",0.000288659793814438
"1210Q","J01MA02","J","A",4.98,14,0,"ORAL",0.000288659793814438
"12112L","J01DD04","J","R",25.7,10,0,"INJECTION",0.000288659793814438
"12114N","J01DD04","J","R",25.5,10,0,"INJECTION",0.000288659793814438
"12115P","J01DB04","J","R",30.9,10,0,"INJECTION",0.000288659793814438
"12118T","J01DB04","J","R",30.9,10,0,"INJECTION",0.000288659793814438
"12189M","J04AB02","J","A",7.54,10,0,"ORAL",0.000288659793814438
"12190N","J04AB02","J","A",165.4,100,0,"ORAL",0.000288659793814438
"12200D","J04AB02","J","A",16.54,10,0,"ORAL",0.000288659793814438
"12215X","J04AB02","J","A",75.4,100,0,"ORAL",0.000288659793814438
"12542D","J05AR03","J","R",20,30,2,"ORAL",0.000288659793814438
"12910L","J05AB18","J","S",988,40,0,"ORAL",0.000288659793814438
"12996B","J05AE30","J","S",1000,1,0,"ORAL",0.000288659793814438
"1356J","J01GB01","J","R",12.3,5,1,"INJECTION",0.000288659793814438
"13643C","J01DC02","J","U",46.25,1,1,"ORAL",0.000288659793814438
"13653N","J01DC02","J","U",46.25,1,0,"ORAL",0.000288659793814438
"13965B","J01GB01","J","S",2282.85,224,2,"INHALATION_BY_MOUTH",0.000288659793814438
"13968E","J01CE02","J","R",3.83,50,5,"ORAL",0.000288659793814438
"14005D","J01XX05","J","R",17.02,100,5,"ORAL",0.000288659793814438
"14006E","J01GB01","J","S",322.41,56,2,"INHALATION",0.000288659793814438
"14044E","J01CE02","J","R",3.83,25,5,"ORAL",0.000288659793814438
"1404X","J01FA01","J","U",11.16,25,1,"ORAL",0.000288659793814438
"14307B","J01AA02","J","R",2.67,25,2,"ORAL",0.000288659793814438
"14409J","J01FA01","J","S",11.16,25,2,"ORAL",0.000288659793814438
"14443E","J01AA02","J","R",3.93,7,2,"ORAL",0.000288659793814438
"14480D","J01AA02","J","R",2.5,7,2,"ORAL",0.000288659793814438
"14483G","J01AA08","J","R",11.51,60,2,"ORAL",0.000288659793814438
"14484H","J01AA02","J","R",5.08,25,2,"ORAL",0.000288659793814438
"14511R","J01AA02","J","R",2.5,7,2,"ORAL",0.000288659793814438
"14513W","J01AA02","J","R",2.67,25,2,"ORAL",0.000288659793814438
"14694J","J01DB04","J","R",30.9,10,0,"INJECTION",0.000288659793814438
"14695K","J01DD04","J","R",12.85,5,0,"INJECTION",0.000288659793814438
"14696L","J01XA01","J","R",4.01,1,0,"INJECTION",0.000288659793814438
"14697M","J01DD04","J","R",2.5,1,0,"INJECTION",0.000288659793814438
"14698N","J01DB04","J","R",4.04,5,0,"INJECTION",0.000288659793814438
"14699P","J01DD04","J","R",25.7,10,0,"INJECTION",0.000288659793814438
"14700Q","J01DD04","J","R",25.5,10,0,"INJECTION",0.000288659793814438
"14704X","J01XA01","J","R",6,1,0,"INJECTION",0.000288659793814438
"1471K","J02AC01","J","S",12.04,28,5,"ORAL",0.000288659793814438
"1472L","J02AC01","J","S",19.56,28,5,"ORAL",0.000288659793814438
"1475P","J02AC01","J","S",33.65,28,5,"ORAL",0.000288659793814438
"15058M","J01CE08","J","U",43.93,1,0,"INJECTION",0.000288659793814438
"15063T","J01CE08","J","U",43.93,1,0,"INJECTION",0.000288659793814438
"1526H","J01CF05","J","R",3.86,24,0,"ORAL",0.000288659793814438
"1527J","J01CF05","J","R",8.08,24,0,"ORAL",0.000288659793814438
"1554T","J04AC01","J","R",7.69,100,2,"ORAL",0.000288659793814438
"1555W","J05AB01","J","S",9.4,50,0,"ORAL",0.000288659793814438
"1616C","J01AA08","J","R",11.51,60,5,"ORAL",0.000288659793814438
"1621H","J01XD01","J","R",5.75,21,1,"ORAL",0.000288659793814438
"1630T","J01XD01","J","U",10.03,1,0,"ORAL",0.000288659793814438
