"year","variable","code","label","value_kind","source_sheet","source_url"
2016,"ANC1P","7118","Bangladeshi","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7121","Bhutanese","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7122","Fijian Indian","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7123","Kashmiri","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7124","Parsi","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7125","Sindhi","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7126","Sri Lankan","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7127","Sri Lankan Tamil","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7128","Indian Tamil","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7131","Tamil, nfd","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7132","Telugu","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7199","Southern Asian, nec","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7201","Afghan","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7202","Armenian","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7203","Georgian","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7204","Kazakh","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7205","Pathan","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7206","Uzbek","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7207","Azeri","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7208","Hazara","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7211","Tajik","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7212","Tatar","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7213","Turkmen","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7214","Uighur","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7215","Kyrgyz","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","7299","Central Asian, nec","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8000","Peoples of the Americas, nfd","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8100","North American, nfd","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8101","African American","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8102","American","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8103","Canadian","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8104","French Canadian","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8105","Hispanic North American","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8106","Native North American Indian","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8107","Bermudan","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8199","North American, nec","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8200","South American, nfd","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8201","Argentinian","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8202","Bolivian","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8203","Brazilian","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8204","Chilean","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8205","Colombian","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8206","Ecuadorian","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8207","Guyanese","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8208","Peruvian","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8211","Uruguayan","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8212","Venezuelan","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
2016,"ANC1P","8213","Paraguayan","substantive","Persons classifications","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/census-population-and-housing/data%20item%20list%20-%205%20percent%20detailed%20microdata.xls"
