"item_num","category","group","sub_heading","benefit_type","schedule_fee","benefit_75","benefit_85","benefit_100","anaes","weight"
21878,3,"T10",NA,"C",69.3,52,58.95,0,"N",2.38583055234942e-05
21879,3,"T10",NA,"A",115.5,86.65,0,0,"N",2.38583055234942e-05
21880,3,"T10",NA,"A",161.7,121.3,0,0,"N",2.38583055234942e-05
21881,3,"T10",NA,"A",207.9,155.95,0,0,"N",2.38583055234942e-05
21882,3,"T10",NA,"A",254.1,190.6,0,0,"N",2.38583055234942e-05
21883,3,"T10",NA,"A",300.3,225.25,0,0,"N",2.38583055234942e-05
21884,3,"T10",NA,"A",346.5,259.9,0,0,"N",2.38583055234942e-05
21885,3,"T10",NA,"A",392.7,294.55,0,0,"N",2.38583055234942e-05
21886,3,"T10",NA,"A",438.9,329.2,0,0,"N",2.38583055234942e-05
21887,3,"T10",NA,"A",485.1,363.85,0,0,"N",2.38583055234942e-05
21900,3,"T10",NA,"C",69.3,52,58.95,0,"N",2.38583055234942e-05
21906,3,"T10",NA,"C",115.5,86.65,98.2,0,"N",2.38583055234942e-05
21908,3,"T10",NA,"C",138.6,103.95,117.85,0,"N",2.38583055234942e-05
21910,3,"T10",NA,"A",207.9,155.95,0,0,"N",2.38583055234942e-05
21912,3,"T10",NA,"C",115.5,86.65,98.2,0,"N",2.38583055234942e-05
21914,3,"T10",NA,"C",138.6,103.95,117.85,0,"N",2.38583055234942e-05
21915,3,"T10",NA,"A",115.5,86.65,0,0,"N",2.38583055234942e-05
21916,3,"T10",NA,"A",115.5,86.65,0,0,"N",2.38583055234942e-05
21918,3,"T10",NA,"C",115.5,86.65,98.2,0,"N",2.38583055234942e-05
21922,3,"T10",NA,"C",138.6,103.95,117.85,0,"N",2.38583055234942e-05
21925,3,"T10",NA,"A",92.4,69.3,0,0,"N",2.38583055234942e-05
21926,3,"T10",NA,"C",92.4,69.3,78.55,0,"N",2.38583055234942e-05
21930,3,"T10",NA,"A",138.6,103.95,0,0,"N",2.38583055234942e-05
21935,3,"T10",NA,"C",115.5,86.65,98.2,0,"N",2.38583055234942e-05
21936,3,"T10",NA,"A",115.5,86.65,0,0,"N",2.38583055234942e-05
21939,3,"T10",NA,"C",69.3,52,58.95,0,"N",2.38583055234942e-05
21941,3,"T10",NA,"A",161.7,121.3,0,0,"N",2.38583055234942e-05
21942,3,"T10",NA,"A",231,173.25,0,0,"N",2.38583055234942e-05
21943,3,"T10",NA,"A",115.5,86.65,0,0,"N",2.38583055234942e-05
21945,3,"T10",NA,"C",115.5,86.65,98.2,0,"N",2.38583055234942e-05
21949,3,"T10",NA,"C",115.5,86.65,98.2,0,"N",2.38583055234942e-05
21952,3,"T10",NA,"A",92.4,69.3,0,0,"N",2.38583055234942e-05
21955,3,"T10",NA,"C",115.5,86.65,98.2,0,"N",2.38583055234942e-05
21959,3,"T10",NA,"C",115.5,86.65,98.2,0,"N",2.38583055234942e-05
21962,3,"T10",NA,"C",115.5,86.65,98.2,0,"N",2.38583055234942e-05
21965,3,"T10",NA,"C",115.5,86.65,98.2,0,"N",2.38583055234942e-05
21969,3,"T10",NA,"C",184.8,138.6,157.1,0,"N",2.38583055234942e-05
21970,3,"T10",NA,"C",346.5,259.9,294.55,0,"N",2.38583055234942e-05
21973,3,"T10",NA,"C",115.5,86.65,98.2,0,"N",2.38583055234942e-05
21976,3,"T10",NA,"C",115.5,86.65,98.2,0,"N",2.38583055234942e-05
21980,3,"T10",NA,"C",115.5,86.65,98.2,0,"N",2.38583055234942e-05
21990,3,"T10",NA,"C",69.3,52,58.95,0,"N",2.38583055234942e-05
21992,3,"T10",NA,"C",92.4,69.3,78.55,0,"N",2.38583055234942e-05
21997,3,"T10",NA,"C",92.4,69.3,78.55,0,"N",2.38583055234942e-05
22002,3,"T10",NA,"A",92.4,69.3,0,0,"N",2.38583055234942e-05
22007,3,"T10",NA,"A",92.4,69.3,0,0,"N",2.38583055234942e-05
22008,3,"T10",NA,"A",92.4,69.3,0,0,"N",2.38583055234942e-05
22012,3,"T10",NA,"A",69.3,52,0,0,"N",2.38583055234942e-05
22014,3,"T10",NA,"A",69.3,52,0,0,"N",2.38583055234942e-05
22015,3,"T10",NA,"A",138.6,103.95,0,0,"N",2.38583055234942e-05
22020,3,"T10",NA,"A",92.4,69.3,0,0,"N",2.38583055234942e-05
22025,3,"T10",NA,"A",92.4,69.3,0,0,"N",2.38583055234942e-05
22031,3,"T10",NA,"A",115.5,86.65,0,0,"N",2.38583055234942e-05
22032,3,"T10",NA,"C",92.4,69.3,78.55,0,"N",2.38583055234942e-05
22036,3,"T10",NA,"A",69.3,52,0,0,"N",2.38583055234942e-05
22041,3,"T10",NA,"A",46.2,34.65,0,0,"N",2.38583055234942e-05
22042,3,"T10",NA,"C",23.1,17.35,19.65,0,"N",2.38583055234942e-05
22051,3,"T10",NA,"A",207.9,155.95,0,0,"N",2.38583055234942e-05
22052,3,"T10",NA,"C",138.6,103.95,117.85,0,"N",2.38583055234942e-05
22053,3,"T10",NA,"C",138.6,103.95,117.85,0,"N",2.38583055234942e-05
22054,3,"T10",NA,"C",415.8,311.85,353.45,0,"N",2.38583055234942e-05
22055,3,"T10",NA,"A",277.2,207.9,0,0,"N",2.38583055234942e-05
22060,3,"T10",NA,"A",693,519.75,0,0,"N",2.38583055234942e-05
22065,3,"T10",NA,"A",115.5,86.65,0,0,"N",2.38583055234942e-05
22075,3,"T10",NA,"A",346.5,259.9,0,0,"N",2.38583055234942e-05
22900,3,"T10",NA,"C",138.6,103.95,117.85,0,"N",2.38583055234942e-05
22905,3,"T10",NA,"C",138.6,103.95,117.85,0,"N",2.38583055234942e-05
23010,3,"T10",NA,"A",23.1,17.35,0,0,"N",2.38583055234942e-05
23025,3,"T10",NA,"C",46.2,34.65,39.3,0,"N",2.38583055234942e-05
23035,3,"T10",NA,"C",69.3,52,58.95,0,"N",2.38583055234942e-05
23045,3,"T10",NA,"C",92.4,69.3,78.55,0,"N",2.38583055234942e-05
23055,3,"T10",NA,"C",115.5,86.65,98.2,0,"N",2.38583055234942e-05
23065,3,"T10",NA,"C",138.6,103.95,117.85,0,"N",2.38583055234942e-05
23075,3,"T10",NA,"C",161.7,121.3,137.45,0,"N",2.38583055234942e-05
23085,3,"T10",NA,"C",184.8,138.6,157.1,0,"N",2.38583055234942e-05
23091,3,"T10",NA,"C",207.9,155.95,176.75,0,"N",2.38583055234942e-05
23101,3,"T10",NA,"C",231,173.25,196.35,0,"N",2.38583055234942e-05
23111,3,"T10",NA,"C",254.1,190.6,216,0,"N",2.38583055234942e-05
23112,3,"T10",NA,"C",277.2,207.9,235.65,0,"N",2.38583055234942e-05
23113,3,"T10",NA,"C",300.3,225.25,255.3,0,"N",2.38583055234942e-05
23114,3,"T10",NA,"C",323.4,242.55,274.9,0,"N",2.38583055234942e-05
23115,3,"T10",NA,"C",346.5,259.9,294.55,0,"N",2.38583055234942e-05
23116,3,"T10",NA,"C",369.6,277.2,314.2,0,"N",2.38583055234942e-05
23117,3,"T10",NA,"C",392.7,294.55,333.8,0,"N",2.38583055234942e-05
23118,3,"T10",NA,"C",415.8,311.85,353.45,0,"N",2.38583055234942e-05
23119,3,"T10",NA,"C",438.9,329.2,373.1,0,"N",2.38583055234942e-05
23121,3,"T10",NA,"C",462,346.5,392.7,0,"N",2.38583055234942e-05
23170,3,"T10",NA,"C",485.1,363.85,412.35,0,"N",2.38583055234942e-05
23180,3,"T10",NA,"C",508.2,381.15,432,0,"N",2.38583055234942e-05
23190,3,"T10",NA,"C",531.3,398.5,451.65,0,"N",2.38583055234942e-05
23200,3,"T10",NA,"C",554.4,415.8,471.25,0,"N",2.38583055234942e-05
23210,3,"T10",NA,"C",577.5,433.15,490.9,0,"N",2.38583055234942e-05
23220,3,"T10",NA,"C",600.6,450.45,510.55,0,"N",2.38583055234942e-05
23230,3,"T10",NA,"C",623.7,467.8,530.15,0,"N",2.38583055234942e-05
23240,3,"T10",NA,"C",646.8,485.1,549.8,0,"N",2.38583055234942e-05
23250,3,"T10",NA,"C",669.9,502.45,569.45,0,"N",2.38583055234942e-05
23260,3,"T10",NA,"C",693,519.75,590.6,0,"N",2.38583055234942e-05
23270,3,"T10",NA,"C",716.1,537.1,613.7,0,"N",2.38583055234942e-05
23280,3,"T10",NA,"C",739.2,554.4,636.8,0,"N",2.38583055234942e-05
23290,3,"T10",NA,"C",762.3,571.75,659.9,0,"N",2.38583055234942e-05
23300,3,"T10",NA,"C",785.4,589.05,683,0,"N",2.38583055234942e-05
23310,3,"T10",NA,"C",808.5,606.4,706.1,0,"N",2.38583055234942e-05
23320,3,"T10",NA,"C",831.6,623.7,729.2,0,"N",2.38583055234942e-05
23330,3,"T10",NA,"C",854.7,641.05,752.3,0,"N",2.38583055234942e-05
23340,3,"T10",NA,"C",877.8,658.35,775.4,0,"N",2.38583055234942e-05
23350,3,"T10",NA,"C",900.9,675.7,798.5,0,"N",2.38583055234942e-05
23360,3,"T10",NA,"C",924,693,821.6,0,"N",2.38583055234942e-05
23370,3,"T10",NA,"C",947.1,710.35,844.7,0,"N",2.38583055234942e-05
23380,3,"T10",NA,"C",970.2,727.65,867.8,0,"N",2.38583055234942e-05
23390,3,"T10",NA,"C",993.3,745,890.9,0,"N",2.38583055234942e-05
23400,3,"T10",NA,"C",1016.4,762.3,914,0,"N",2.38583055234942e-05
23410,3,"T10",NA,"C",1039.5,779.65,937.1,0,"N",2.38583055234942e-05
23420,3,"T10",NA,"C",1062.6,796.95,960.2,0,"N",2.38583055234942e-05
23430,3,"T10",NA,"C",1085.7,814.3,983.3,0,"N",2.38583055234942e-05
23440,3,"T10",NA,"C",1108.8,831.6,1006.4,0,"N",2.38583055234942e-05
23450,3,"T10",NA,"C",1131.9,848.95,1029.5,0,"N",2.38583055234942e-05
23460,3,"T10",NA,"C",1155,866.25,1052.6,0,"N",2.38583055234942e-05
23470,3,"T10",NA,"C",1178.1,883.6,1075.7,0,"N",2.38583055234942e-05
23480,3,"T10",NA,"C",1201.2,900.9,1098.8,0,"N",2.38583055234942e-05
23490,3,"T10",NA,"C",1224.3,918.25,1121.9,0,"N",2.38583055234942e-05
23500,3,"T10",NA,"C",1247.4,935.55,1145,0,"N",2.38583055234942e-05
23510,3,"T10",NA,"C",1270.5,952.9,1168.1,0,"N",2.38583055234942e-05
23520,3,"T10",NA,"C",1293.6,970.2,1191.2,0,"N",2.38583055234942e-05
23530,3,"T10",NA,"C",1316.7,987.55,1214.3,0,"N",2.38583055234942e-05
23540,3,"T10",NA,"C",1339.8,1004.85,1237.4,0,"N",2.38583055234942e-05
23550,3,"T10",NA,"C",1362.9,1022.2,1260.5,0,"N",2.38583055234942e-05
23560,3,"T10",NA,"C",1386,1039.5,1283.6,0,"N",2.38583055234942e-05
23570,3,"T10",NA,"C",1409.1,1056.85,1306.7,0,"N",2.38583055234942e-05
23580,3,"T10",NA,"C",1432.2,1074.15,1329.8,0,"N",2.38583055234942e-05
23590,3,"T10",NA,"C",1455.3,1091.5,1352.9,0,"N",2.38583055234942e-05
23600,3,"T10",NA,"C",1478.4,1108.8,1376,0,"N",2.38583055234942e-05
23610,3,"T10",NA,"C",1501.5,1126.15,1399.1,0,"N",2.38583055234942e-05
23620,3,"T10",NA,"C",1524.6,1143.45,1422.2,0,"N",2.38583055234942e-05
23630,3,"T10",NA,"C",1547.7,1160.8,1445.3,0,"N",2.38583055234942e-05
23640,3,"T10",NA,"C",1570.8,1178.1,1468.4,0,"N",2.38583055234942e-05
23650,3,"T10",NA,"C",1593.9,1195.45,1491.5,0,"N",2.38583055234942e-05
23660,3,"T10",NA,"C",1617,1212.75,1514.6,0,"N",2.38583055234942e-05
23670,3,"T10",NA,"C",1640.1,1230.1,1537.7,0,"N",2.38583055234942e-05
23680,3,"T10",NA,"C",1663.2,1247.4,1560.8,0,"N",2.38583055234942e-05
23690,3,"T10",NA,"C",1686.3,1264.75,1583.9,0,"N",2.38583055234942e-05
23700,3,"T10",NA,"C",1709.4,1282.05,1607,0,"N",2.38583055234942e-05
23710,3,"T10",NA,"C",1732.5,1299.4,1630.1,0,"N",2.38583055234942e-05
23720,3,"T10",NA,"C",1755.6,1316.7,1653.2,0,"N",2.38583055234942e-05
23730,3,"T10",NA,"C",1778.7,1334.05,1676.3,0,"N",2.38583055234942e-05
23740,3,"T10",NA,"C",1801.8,1351.35,1699.4,0,"N",2.38583055234942e-05
23750,3,"T10",NA,"C",1824.9,1368.7,1722.5,0,"N",2.38583055234942e-05
23760,3,"T10",NA,"C",1848,1386,1745.6,0,"N",2.38583055234942e-05
23770,3,"T10",NA,"C",1871.1,1403.35,1768.7,0,"N",2.38583055234942e-05
23780,3,"T10",NA,"C",1894.2,1420.65,1791.8,0,"N",2.38583055234942e-05
23790,3,"T10",NA,"C",1917.3,1438,1814.9,0,"N",2.38583055234942e-05
23800,3,"T10",NA,"C",1940.4,1455.3,1838,0,"N",2.38583055234942e-05
23810,3,"T10",NA,"C",1963.5,1472.65,1861.1,0,"N",2.38583055234942e-05
23820,3,"T10",NA,"C",1986.6,1489.95,1884.2,0,"N",2.38583055234942e-05
23830,3,"T10",NA,"C",2009.7,1507.3,1907.3,0,"N",2.38583055234942e-05
23840,3,"T10",NA,"C",2032.8,1524.6,1930.4,0,"N",2.38583055234942e-05
23850,3,"T10",NA,"C",2055.9,1541.95,1953.5,0,"N",2.38583055234942e-05
23860,3,"T10",NA,"C",2079,1559.25,1976.6,0,"N",2.38583055234942e-05
23870,3,"T10",NA,"C",2102.1,1576.6,1999.7,0,"N",2.38583055234942e-05
23880,3,"T10",NA,"C",2125.2,1593.9,2022.8,0,"N",2.38583055234942e-05
23890,3,"T10",NA,"C",2148.3,1611.25,2045.9,0,"N",2.38583055234942e-05
23900,3,"T10",NA,"C",2171.4,1628.55,2069,0,"N",2.38583055234942e-05
23910,3,"T10",NA,"C",2194.5,1645.9,2092.1,0,"N",2.38583055234942e-05
23920,3,"T10",NA,"C",2217.6,1663.2,2115.2,0,"N",2.38583055234942e-05
23930,3,"T10",NA,"C",2240.7,1680.55,2138.3,0,"N",2.38583055234942e-05
23940,3,"T10",NA,"C",2263.8,1697.85,2161.4,0,"N",2.38583055234942e-05
23950,3,"T10",NA,"C",2286.9,1715.2,2184.5,0,"N",2.38583055234942e-05
23960,3,"T10",NA,"C",2310,1732.5,2207.6,0,"N",2.38583055234942e-05
23970,3,"T10",NA,"C",2333.1,1749.85,2230.7,0,"N",2.38583055234942e-05
23980,3,"T10",NA,"C",2356.2,1767.15,2253.8,0,"N",2.38583055234942e-05
23990,3,"T10",NA,"C",2379.3,1784.5,2276.9,0,"N",2.38583055234942e-05
24100,3,"T10",NA,"C",2402.4,1801.8,2300,0,"N",2.38583055234942e-05
24101,3,"T10",NA,"C",2425.5,1819.15,2323.1,0,"N",2.38583055234942e-05
24102,3,"T10",NA,"C",2448.6,1836.45,2346.2,0,"N",2.38583055234942e-05
24103,3,"T10",NA,"C",2471.7,1853.8,2369.3,0,"N",2.38583055234942e-05
24104,3,"T10",NA,"C",2494.8,1871.1,2392.4,0,"N",2.38583055234942e-05
24105,3,"T10",NA,"C",2517.9,1888.45,2415.5,0,"N",2.38583055234942e-05
24106,3,"T10",NA,"C",2541,1905.75,2438.6,0,"N",2.38583055234942e-05
24107,3,"T10",NA,"C",2564.1,1923.1,2461.7,0,"N",2.38583055234942e-05
24108,3,"T10",NA,"C",2587.2,1940.4,2484.8,0,"N",2.38583055234942e-05
24109,3,"T10",NA,"C",2610.3,1957.75,2507.9,0,"N",2.38583055234942e-05
24110,3,"T10",NA,"C",2633.4,1975.05,2531,0,"N",2.38583055234942e-05
24111,3,"T10",NA,"C",2656.5,1992.4,2554.1,0,"N",2.38583055234942e-05
24112,3,"T10",NA,"C",2679.6,2009.7,2577.2,0,"N",2.38583055234942e-05
24113,3,"T10",NA,"C",2702.7,2027.05,2600.3,0,"N",2.38583055234942e-05
24114,3,"T10",NA,"C",2725.8,2044.35,2623.4,0,"N",2.38583055234942e-05
24115,3,"T10",NA,"C",2748.9,2061.7,2646.5,0,"N",2.38583055234942e-05
24116,3,"T10",NA,"C",2772,2079,2669.6,0,"N",2.38583055234942e-05
24117,3,"T10",NA,"C",2795.1,2096.35,2692.7,0,"N",2.38583055234942e-05
24118,3,"T10",NA,"C",2818.2,2113.65,2715.8,0,"N",2.38583055234942e-05
24119,3,"T10",NA,"C",2841.3,2131,2738.9,0,"N",2.38583055234942e-05
24120,3,"T10",NA,"C",2864.4,2148.3,2762,0,"N",2.38583055234942e-05
24121,3,"T10",NA,"C",2887.5,2165.65,2785.1,0,"N",2.38583055234942e-05
24122,3,"T10",NA,"C",2910.6,2182.95,2808.2,0,"N",2.38583055234942e-05
24123,3,"T10",NA,"C",2933.7,2200.3,2831.3,0,"N",2.38583055234942e-05
24124,3,"T10",NA,"C",2956.8,2217.6,2854.4,0,"N",2.38583055234942e-05
24125,3,"T10",NA,"C",2979.9,2234.95,2877.5,0,"N",2.38583055234942e-05
24126,3,"T10",NA,"C",3003,2252.25,2900.6,0,"N",2.38583055234942e-05
24127,3,"T10",NA,"C",3026.1,2269.6,2923.7,0,"N",2.38583055234942e-05
24128,3,"T10",NA,"C",3049.2,2286.9,2946.8,0,"N",2.38583055234942e-05
24129,3,"T10",NA,"C",3072.3,2304.25,2969.9,0,"N",2.38583055234942e-05
24130,3,"T10",NA,"C",3095.4,2321.55,2993,0,"N",2.38583055234942e-05
24131,3,"T10",NA,"C",3118.5,2338.9,3016.1,0,"N",2.38583055234942e-05
24132,3,"T10",NA,"C",3141.6,2356.2,3039.2,0,"N",2.38583055234942e-05
24133,3,"T10",NA,"C",3164.7,2373.55,3062.3,0,"N",2.38583055234942e-05
24134,3,"T10",NA,"C",3187.8,2390.85,3085.4,0,"N",2.38583055234942e-05
24135,3,"T10",NA,"C",3210.9,2408.2,3108.5,0,"N",2.38583055234942e-05
24136,3,"T10",NA,"C",3234,2425.5,3131.6,0,"N",2.38583055234942e-05
25000,3,"T10",NA,"A",23.1,17.35,0,0,"N",2.38583055234942e-05
25005,3,"T10",NA,"A",46.2,34.65,0,0,"N",2.38583055234942e-05
25010,3,"T10",NA,"A",69.3,52,0,0,"N",2.38583055234942e-05
25013,3,"T10",NA,"A",23.1,17.35,0,0,"N",2.38583055234942e-05
25014,3,"T10",NA,"A",23.1,17.35,0,0,"N",2.38583055234942e-05
25020,3,"T10",NA,"A",46.2,34.65,0,0,"N",2.38583055234942e-05
18350,3,"T11",NA,"C",145.65,109.25,123.85,0,"N",2.38583055234942e-05
18351,3,"T11",NA,"C",145.65,109.25,123.85,0,"N",2.38583055234942e-05
18353,3,"T11",NA,"C",291.3,218.5,247.65,0,"N",2.38583055234942e-05
18354,3,"T11",NA,"C",145.65,109.25,123.85,0,"N",2.38583055234942e-05
18360,3,"T11",NA,"C",145.65,109.25,123.85,0,"N",2.38583055234942e-05
18361,3,"T11",NA,"C",145.65,109.25,123.85,0,"N",2.38583055234942e-05
18362,3,"T11",NA,"C",287.8,215.85,244.65,0,"N",2.38583055234942e-05
18365,3,"T11",NA,"C",145.65,109.25,123.85,0,"N",2.38583055234942e-05
18366,3,"T11",NA,"C",182.5,136.9,155.15,0,"N",2.38583055234942e-05
18368,3,"T11",NA,"C",311.5,233.65,264.8,0,"N",2.38583055234942e-05
18369,3,"T11",NA,"C",52.55,39.45,44.7,0,"N",2.38583055234942e-05
18370,3,"T11",NA,"C",52.55,39.45,44.7,0,"N",2.38583055234942e-05
18372,3,"T11",NA,"C",145.65,109.25,123.85,0,"N",2.38583055234942e-05
18374,3,"T11",NA,"C",145.65,109.25,123.85,0,"N",2.38583055234942e-05
18375,3,"T11",NA,"A",268.2,201.15,0,0,"N",2.38583055234942e-05
18377,3,"T11",NA,"C",145.65,109.25,123.85,0,"N",2.38583055234942e-05
18379,3,"T11",NA,"A",268.2,201.15,0,0,"N",2.38583055234942e-05
15900,3,"T2",NA,"A",291.6,218.7,0,0,"N",2.38583055234942e-05
15902,3,"T2",NA,"C",742.85,557.15,640.45,0,"N",2.38583055234942e-05
15904,3,"T2",NA,"C",1088.35,816.3,985.95,0,"N",2.38583055234942e-05
15906,3,"T2",NA,"C",1678.05,1258.55,1575.65,0,"N",2.38583055234942e-05
15908,3,"T2",NA,"C",2712.85,2034.65,2610.45,0,"N",2.38583055234942e-05
15910,3,"T2",NA,"C",4242.1,3181.6,4139.7,0,"N",2.38583055234942e-05
15912,3,"T2",NA,"C",2121.05,1590.8,2018.65,0,"N",2.38583055234942e-05
15914,3,"T2",NA,"C",6096.85,4572.65,5994.45,0,"N",2.38583055234942e-05
15916,3,"T2",NA,"C",3048.4,2286.3,2946,0,"N",2.38583055234942e-05
15918,3,"T2",NA,"C",6836.2,5127.15,6733.8,0,"N",2.38583055234942e-05
15920,3,"T2",NA,"C",6836.2,5127.15,6733.8,0,"N",2.38583055234942e-05
15922,3,"T2",NA,"C",3418.15,2563.65,3315.75,0,"N",2.38583055234942e-05
15924,3,"T2",NA,"C",7215.4,5411.55,7113,0,"N",2.38583055234942e-05
15926,3,"T2",NA,"C",7215.4,5411.55,7113,0,"N",2.38583055234942e-05
15928,3,"T2",NA,"C",3607.7,2705.8,3505.3,0,"N",2.38583055234942e-05
15930,3,"T2",NA,"C",93.45,70.1,79.45,0,"N",2.38583055234942e-05
15932,3,"T2",NA,"C",116.4,87.3,98.95,0,"N",2.38583055234942e-05
15934,3,"T2",NA,"C",262.1,196.6,222.8,0,"N",2.38583055234942e-05
15936,3,"T2",NA,"C",285.1,213.85,242.35,0,"N",2.38583055234942e-05
15938,3,"T2",NA,"C",285.1,213.85,242.35,0,"N",2.38583055234942e-05
15940,3,"T2",NA,"C",313.6,235.2,266.6,0,"N",2.38583055234942e-05
15942,3,"T2",NA,"C",808.3,606.25,705.9,0,"N",2.38583055234942e-05
15944,3,"T2",NA,"C",808.3,606.25,705.9,0,"N",2.38583055234942e-05
15946,3,"T2",NA,"C",929.55,697.2,827.15,0,"N",2.38583055234942e-05
15948,3,"T2",NA,"C",929.55,697.2,827.15,0,"N",2.38583055234942e-05
15950,3,"T2",NA,"C",208.6,156.45,177.35,0,"N",2.38583055234942e-05
15952,3,"T2",NA,"C",56.15,42.15,47.75,0,"N",2.38583055234942e-05
15954,3,"T2",NA,"C",22.55,16.95,19.2,0,"N",2.38583055234942e-05
15956,3,"T2",NA,"C",69.05,51.8,58.7,0,"N",2.38583055234942e-05
15958,3,"T2",NA,"C",108.95,81.75,92.65,0,"N",2.38583055234942e-05
15960,3,"T2",NA,"C",150.3,112.75,127.8,0,"N",2.38583055234942e-05
15962,3,"T2",NA,"C",326.8,245.1,277.8,0,"N",2.38583055234942e-05
15964,3,"T2",NA,"C",435.8,326.85,370.45,0,"N",2.38583055234942e-05
15966,3,"T2",NA,"C",544.7,408.55,463,0,"N",2.38583055234942e-05
15968,3,"T2",NA,"C",853.8,640.35,751.4,0,"N",2.38583055234942e-05
15970,3,"T2",NA,"C",141.65,106.25,120.45,0,"N",2.38583055234942e-05
15972,3,"T2",NA,"C",70.85,53.15,60.25,0,"N",2.38583055234942e-05
15974,3,"T2",NA,"C",950,712.5,847.6,0,"N",2.38583055234942e-05
15976,3,"T2",NA,"C",475.05,356.3,403.8,0,"N",2.38583055234942e-05
15978,3,"T2",NA,"C",1103.95,828,1001.55,0,"N",2.38583055234942e-05
15980,3,"T2",NA,"C",552.05,414.05,469.25,0,"N",2.38583055234942e-05
15982,3,"T2",NA,"C",413.95,310.5,351.9,0,"N",2.38583055234942e-05
15984,3,"T2",NA,"C",152.5,114.4,129.65,0,"N",2.38583055234942e-05
15990,3,"T2",NA,"C",7532.8,5649.6,7430.4,0,"N",2.38583055234942e-05
16003,3,"T3",NA,"C",1655.45,1241.6,1553.05,0,"N",2.38583055234942e-05
16006,3,"T3",NA,"C",1115.95,837,1013.55,0,"N",2.38583055234942e-05
16009,3,"T3",NA,"C",540.6,405.45,459.55,0,"N",2.38583055234942e-05
16012,3,"T3",NA,"C",3105,2328.75,3002.6,0,"N",2.38583055234942e-05
16015,3,"T3",NA,"C",4766.15,3574.65,4663.75,0,"N",2.38583055234942e-05
16018,3,"T3",NA,"C",5128.3,3846.25,5025.9,0,"N",2.38583055234942e-05
16050,3,"T3",NA,"C",8000,6000,7897.6,0,"N",2.38583055234942e-05
16055,3,"T3",NA,"C",8000,6000,7897.6,0,"N",2.38583055234942e-05
16400,3,"T4",NA,"B",31.8,0,27.05,0,"N",2.38583055234942e-05
16401,3,"T4",NA,"C",99.75,74.85,84.8,0,"N",2.38583055234942e-05
16404,3,"T4",NA,"C",50.2,37.65,42.7,0,"N",2.38583055234942e-05
16406,3,"T4",NA,"C",156.3,117.25,132.9,0,"N",2.38583055234942e-05
16407,3,"T4",NA,"C",83.65,62.75,71.15,0,"N",2.38583055234942e-05
16408,3,"T4",NA,"B",62.3,0,53,0,"N",2.38583055234942e-05
16500,3,"T4",NA,"C",55,41.25,46.75,0,"N",2.38583055234942e-05
16501,3,"T4",NA,"C",163.95,123,139.4,0,"N",2.38583055234942e-05
16502,3,"T4",NA,"C",55,41.25,46.75,0,"N",2.38583055234942e-05
16505,3,"T4",NA,"C",55,41.25,46.75,0,"N",2.38583055234942e-05
16508,3,"T4",NA,"C",55,41.25,46.75,0,"N",2.38583055234942e-05
16509,3,"T4",NA,"C",55,41.25,46.75,0,"N",2.38583055234942e-05
16511,3,"T4",NA,"C",256.5,192.4,218.05,0,"N",2.38583055234942e-05
16512,3,"T4",NA,"C",74.05,55.55,62.95,0,"N",2.38583055234942e-05
16514,3,"T4",NA,"C",42.75,32.1,36.35,0,"N",2.38583055234942e-05
16515,3,"T4",NA,"C",735.9,551.95,633.5,0,"N",2.38583055234942e-05
16518,3,"T4",NA,"C",525.65,394.25,446.85,0,"N",2.38583055234942e-05
16519,3,"T4",NA,"C",809.55,607.2,707.15,0,"N",2.38583055234942e-05
16520,3,"T4",NA,"A",735.9,551.95,0,0,"N",2.38583055234942e-05
16522,3,"T4",NA,"A",1900.7,1425.55,0,0,"N",2.38583055234942e-05
16527,3,"T4",NA,"C",735.9,551.95,633.5,0,"N",2.38583055234942e-05
16528,3,"T4",NA,"A",735.9,551.95,0,0,"N",2.38583055234942e-05
16530,3,"T4",NA,"C",448.35,336.3,381.1,0,"N",2.38583055234942e-05
16531,3,"T4",NA,"A",896.7,672.55,0,0,"N",2.38583055234942e-05
16533,3,"T4",NA,"A",123.15,92.4,0,0,"N",2.38583055234942e-05
16534,3,"T4",NA,"A",123.15,92.4,0,0,"N",2.38583055234942e-05
16564,3,"T4",NA,"A",254.3,190.75,0,0,"N",2.38583055234942e-05
16567,3,"T4",NA,"C",371.9,278.95,316.15,0,"N",2.38583055234942e-05
16570,3,"T4",NA,"C",485.45,364.1,412.65,0,"N",2.38583055234942e-05
16571,3,"T4",NA,"C",371.9,278.95,316.15,0,"N",2.38583055234942e-05
16573,3,"T4",NA,"A",303,227.25,0,0,"N",2.38583055234942e-05
16590,3,"T4",NA,"C",434.85,326.15,369.65,0,"N",2.38583055234942e-05
16591,3,"T4",NA,"C",166.4,124.8,141.45,0,"N",2.38583055234942e-05
16600,3,"T4",NA,"C",74.05,55.55,62.95,0,"N",2.38583055234942e-05
16603,3,"T4",NA,"C",142.2,106.65,120.9,0,"N",2.38583055234942e-05
16606,3,"T4",NA,"C",283.75,212.85,241.2,0,"N",2.38583055234942e-05
16609,3,"T4",NA,"C",578.6,433.95,491.85,0,"N",2.38583055234942e-05
16612,3,"T4",NA,"C",455.25,341.45,387,0,"N",2.38583055234942e-05
16615,3,"T4",NA,"C",242.5,181.9,206.15,0,"N",2.38583055234942e-05
16618,3,"T4",NA,"C",242.5,181.9,206.15,0,"N",2.38583055234942e-05
