"sa1_code","sa2_code","sa4_code","state"
"12101168606","121011686","121",1
"12101168607","121011686","121",1
"12101168608","121011686","121",1
"12101168609","121011686","121",1
"12101168610","121011686","121",1
"12101168611","121011686","121",1
"12101168612","121011686","121",1
"12101168613","121011686","121",1
"12101168614","121011686","121",1
"12101168615","121011686","121",1
"12101168616","121011686","121",1
"12101168617","121011686","121",1
"12101168618","121011686","121",1
"12101168619","121011686","121",1
"12101168620","121011686","121",1
"12101168621","121011686","121",1
"12101168622","121011686","121",1
"12101168623","121011686","121",1
"12101168624","121011686","121",1
"12101168625","121011686","121",1
"12101168626","121011686","121",1
"12101168627","121011686","121",1
"12101168628","121011686","121",1
"12101168629","121011686","121",1
"12101168630","121011686","121",1
"12101168631","121011686","121",1
"12101168632","121011686","121",1
"12101168633","121011686","121",1
"12101168634","121011686","121",1
"12101168635","121011686","121",1
"12101168636","121011686","121",1
"12101168701","121011687","121",1
"12101168702","121011687","121",1
"12101168703","121011687","121",1
"12101168704","121011687","121",1
"12101168705","121011687","121",1
"12101168706","121011687","121",1
"12101168707","121011687","121",1
"12101168708","121011687","121",1
"12101168709","121011687","121",1
"12101168710","121011687","121",1
"12101168711","121011687","121",1
"12101168712","121011687","121",1
"12101168713","121011687","121",1
"12101168714","121011687","121",1
"12101168715","121011687","121",1
"12101168716","121011687","121",1
"12101168717","121011687","121",1
"12101168718","121011687","121",1
"12101168719","121011687","121",1
"12101168720","121011687","121",1
"12101168721","121011687","121",1
"12101168722","121011687","121",1
"12101168723","121011687","121",1
"12101168724","121011687","121",1
"12101168725","121011687","121",1
"12101168726","121011687","121",1
"12101168727","121011687","121",1
"12101168728","121011687","121",1
"12101168729","121011687","121",1
"12101168730","121011687","121",1
"12102140301","121021403","121",1
"12102140302","121021403","121",1
"12102140303","121021403","121",1
"12102140304","121021403","121",1
"12102140305","121021403","121",1
"12102140306","121021403","121",1
"12102140307","121021403","121",1
"12102140310","121021403","121",1
"12102140311","121021403","121",1
"12102140315","121021403","121",1
"12102140316","121021403","121",1
"12102140317","121021403","121",1
"12102140319","121021403","121",1
"12102140320","121021403","121",1
"12102140321","121021403","121",1
"12102140322","121021403","121",1
"12102140323","121021403","121",1
"12102140324","121021403","121",1
"12102140325","121021403","121",1
"12102140326","121021403","121",1
"12102140327","121021403","121",1
"12102140328","121021403","121",1
"12102140330","121021403","121",1
"12102140331","121021403","121",1
"12102140333","121021403","121",1
"12102140334","121021403","121",1
"12102140335","121021403","121",1
"12102140336","121021403","121",1
"12102140337","121021403","121",1
"12102140338","121021403","121",1
"12102140339","121021403","121",1
"12102140340","121021403","121",1
"12102140341","121021403","121",1
"12102140342","121021403","121",1
"12102140343","121021403","121",1
"12102140344","121021403","121",1
"12102140345","121021403","121",1
"12102140346","121021403","121",1
"12102140347","121021403","121",1
"12102140348","121021403","121",1
"12102140349","121021403","121",1
"12102140350","121021403","121",1
"12102140351","121021403","121",1
"12102140352","121021403","121",1
"12102140353","121021403","121",1
"12102140354","121021403","121",1
"12102140355","121021403","121",1
"12102140356","121021403","121",1
"12102140357","121021403","121",1
"12102140358","121021403","121",1
"12102140359","121021403","121",1
"12102140360","121021403","121",1
"12102140361","121021403","121",1
"12102140362","121021403","121",1
"12102140363","121021403","121",1
"12102140364","121021403","121",1
"12102140365","121021403","121",1
"12102140366","121021403","121",1
"12102140367","121021403","121",1
"12102140368","121021403","121",1
"12102140369","121021403","121",1
"12102140370","121021403","121",1
"12102140371","121021403","121",1
"12102140372","121021403","121",1
"12102140401","121021404","121",1
"12102140402","121021404","121",1
"12102140403","121021404","121",1
"12102140404","121021404","121",1
"12102140405","121021404","121",1
"12102140406","121021404","121",1
"12102140407","121021404","121",1
"12102140408","121021404","121",1
"12102140409","121021404","121",1
"12102140410","121021404","121",1
"12102140411","121021404","121",1
"12102140412","121021404","121",1
"12102140413","121021404","121",1
"12102140414","121021404","121",1
"12102140415","121021404","121",1
"12102140416","121021404","121",1
"12102140417","121021404","121",1
"12102140418","121021404","121",1
"12102140419","121021404","121",1
"12102140420","121021404","121",1
"12102140421","121021404","121",1
"12102140422","121021404","121",1
"12102140423","121021404","121",1
"12102140424","121021404","121",1
"12102140425","121021404","121",1
"12102140426","121021404","121",1
"12102140427","121021404","121",1
"12102140428","121021404","121",1
"12102140429","121021404","121",1
"12102140430","121021404","121",1
"12102140431","121021404","121",1
"12102140432","121021404","121",1
"12102140601","121021406","121",1
"12102140602","121021406","121",1
"12102140603","121021406","121",1
"12102140604","121021406","121",1
"12102140605","121021406","121",1
"12102140606","121021406","121",1
"12102140607","121021406","121",1
"12102140608","121021406","121",1
"12102140609","121021406","121",1
"12102140610","121021406","121",1
"12102140611","121021406","121",1
"12102140612","121021406","121",1
"12102140613","121021406","121",1
"12102140614","121021406","121",1
"12102140615","121021406","121",1
"12102140616","121021406","121",1
"12102140617","121021406","121",1
"12102140618","121021406","121",1
"12102140619","121021406","121",1
"12102140620","121021406","121",1
"12102140621","121021406","121",1
"12102140622","121021406","121",1
"12102140623","121021406","121",1
"12102140624","121021406","121",1
"12102140625","121021406","121",1
"12102140626","121021406","121",1
"12102140627","121021406","121",1
"12102140628","121021406","121",1
"12102140629","121021406","121",1
"12102140630","121021406","121",1
"12102140631","121021406","121",1
"12102140632","121021406","121",1
"12102140633","121021406","121",1
"12102140634","121021406","121",1
"12102140635","121021406","121",1
"12102140636","121021406","121",1
"12102140637","121021406","121",1
"12102140638","121021406","121",1
"12102140639","121021406","121",1
"12102140640","121021406","121",1
"12102140641","121021406","121",1
"12102140642","121021406","121",1
"12102140643","121021406","121",1
"12102140644","121021406","121",1
"12102140645","121021406","121",1
"12102140646","121021406","121",1
"12102140647","121021406","121",1
"12102140648","121021406","121",1
"12102157701","121021577","121",1
"12102157703","121021577","121",1
"12102157704","121021577","121",1
"12102157705","121021577","121",1
"12102157706","121021577","121",1
"12102157707","121021577","121",1
"12102157708","121021577","121",1
"12102157709","121021577","121",1
"12102157710","121021577","121",1
"12102157711","121021577","121",1
"12102157712","121021577","121",1
"12102157713","121021577","121",1
"12102157715","121021577","121",1
"12102157716","121021577","121",1
"12102157717","121021577","121",1
"12102157718","121021577","121",1
"12102157719","121021577","121",1
"12102157720","121021577","121",1
"12102157721","121021577","121",1
"12102157722","121021577","121",1
"12102157723","121021577","121",1
"12102157724","121021577","121",1
"12102157725","121021577","121",1
"12102157726","121021577","121",1
"12102157727","121021577","121",1
"12102157729","121021577","121",1
"12102157730","121021577","121",1
"12102157731","121021577","121",1
"12102157732","121021577","121",1
"12102157733","121021577","121",1
"12102157734","121021577","121",1
"12102157735","121021577","121",1
"12102157736","121021577","121",1
"12102157801","121021578","121",1
"12102157803","121021578","121",1
"12102157804","121021578","121",1
"12102157806","121021578","121",1
"12102157807","121021578","121",1
"12102157808","121021578","121",1
"12102157809","121021578","121",1
"12102157810","121021578","121",1
"12102157811","121021578","121",1
"12102157812","121021578","121",1
"12102157813","121021578","121",1
"12102157814","121021578","121",1
"12102157815","121021578","121",1
"12102157816","121021578","121",1
"12102157817","121021578","121",1
"12102157818","121021578","121",1
"12102157819","121021578","121",1
"12102157820","121021578","121",1
"12102157821","121021578","121",1
"12102157822","121021578","121",1
"12102157823","121021578","121",1
"12102157824","121021578","121",1
"12102157825","121021578","121",1
"12102157826","121021578","121",1
"12102157827","121021578","121",1
"12102157828","121021578","121",1
"12102157829","121021578","121",1
"12102157830","121021578","121",1
"12102157831","121021578","121",1
"12102157832","121021578","121",1
"12102157901","121021579","121",1
"12102157902","121021579","121",1
"12102157903","121021579","121",1
"12102157904","121021579","121",1
"12102157905","121021579","121",1
"12102157906","121021579","121",1
"12102157907","121021579","121",1
"12102157909","121021579","121",1
"12102157910","121021579","121",1
"12102157911","121021579","121",1
"12102157912","121021579","121",1
"12102157913","121021579","121",1
"12102157914","121021579","121",1
"12102157916","121021579","121",1
"12102157917","121021579","121",1
"12102157918","121021579","121",1
"12102157919","121021579","121",1
"12102157920","121021579","121",1
"12102157921","121021579","121",1
"12102157922","121021579","121",1
"12102157923","121021579","121",1
"12102157924","121021579","121",1
"12102157925","121021579","121",1
"12102157926","121021579","121",1
"12102157927","121021579","121",1
"12103140701","121031407","121",1
"12103140702","121031407","121",1
"12103140703","121031407","121",1
"12103140704","121031407","121",1
"12103140705","121031407","121",1
"12103140706","121031407","121",1
"12103140707","121031407","121",1
"12103140708","121031407","121",1
"12103140709","121031407","121",1
"12103140710","121031407","121",1
"12103140711","121031407","121",1
"12103140712","121031407","121",1
"12103140713","121031407","121",1
"12103140714","121031407","121",1
"12103140716","121031407","121",1
"12103140718","121031407","121",1
"12103140719","121031407","121",1
"12103140720","121031407","121",1
"12103140721","121031407","121",1
"12103140722","121031407","121",1
"12103140723","121031407","121",1
"12103140724","121031407","121",1
"12103140725","121031407","121",1
"12103140726","121031407","121",1
"12103140727","121031407","121",1
"12103140728","121031407","121",1
"12103140729","121031407","121",1
"12103140730","121031407","121",1
"12103140731","121031407","121",1
"12103140732","121031407","121",1
"12103140733","121031407","121",1
"12103140734","121031407","121",1
"12103140735","121031407","121",1
